flight_date,marketing_airline,flight_number,origin,destination,destination_city,scheduled_departure,departure_delay_min,departure_delayed_15,arrival_delay_min,arrival_delayed_15,cancelled,cancellation_code,diverted,air_time_min,distance_miles
2025-10-06,WN,2914,DEN,MDW,"Chicago, IL",1730,45.00,1.00,30.00,1.00,0.00,,0.00,103.00,895.00
2025-10-06,WN,3323,DEN,MDW,"Chicago, IL",1235,27.00,1.00,10.00,0.00,0.00,,0.00,110.00,895.00
2025-10-06,WN,3350,DEN,MDW,"Chicago, IL",1620,13.00,0.00,0.00,0.00,0.00,,0.00,109.00,895.00
2025-10-06,WN,3312,DEN,MEM,"Memphis, TN",2055,111.00,1.00,96.00,1.00,0.00,,0.00,103.00,872.00
2025-10-06,WN,1729,DEN,MIA,"Miami, FL",1235,2.00,0.00,2.00,0.00,0.00,,0.00,208.00,1709.00
2025-10-06,WN,972,DEN,MKE,"Milwaukee, WI",1855,25.00,1.00,13.00,0.00,0.00,,0.00,104.00,896.00
2025-10-06,WN,2219,DEN,MKE,"Milwaukee, WI",2100,37.00,1.00,20.00,1.00,0.00,,0.00,105.00,896.00
2025-10-06,WN,2251,DEN,MKE,"Milwaukee, WI",0750,0.00,0.00,0.00,0.00,0.00,,0.00,107.00,896.00
2025-10-06,WN,2564,DEN,MKE,"Milwaukee, WI",1255,9.00,0.00,23.00,1.00,0.00,,0.00,131.00,896.00
2025-10-06,WN,2054,DEN,MSP,"Minneapolis, MN",0745,0.00,0.00,0.00,0.00,0.00,,0.00,85.00,680.00
2025-10-06,WN,2579,DEN,MSP,"Minneapolis, MN",2055,65.00,1.00,51.00,1.00,0.00,,0.00,86.00,680.00
2025-10-06,WN,2956,DEN,MSP,"Minneapolis, MN",1235,0.00,0.00,0.00,0.00,0.00,,0.00,83.00,680.00
2025-10-06,WN,3275,DEN,MSP,"Minneapolis, MN",1655,5.00,0.00,0.00,0.00,0.00,,0.00,84.00,680.00
2025-10-06,WN,3599,DEN,MSP,"Minneapolis, MN",1515,15.00,1.00,0.00,0.00,0.00,,0.00,84.00,680.00
2025-10-06,WN,820,DEN,MSY,"New Orleans, LA",1510,0.00,0.00,0.00,0.00,0.00,,0.00,124.00,1062.00
2025-10-06,WN,910,DEN,MSY,"New Orleans, LA",2035,25.00,1.00,17.00,1.00,0.00,,0.00,122.00,1062.00
2025-10-06,WN,1440,DEN,MSY,"New Orleans, LA",1300,13.00,0.00,2.00,0.00,0.00,,0.00,122.00,1062.00
2025-10-06,WN,2580,DEN,MSY,"New Orleans, LA",0745,12.00,0.00,9.00,0.00,0.00,,0.00,128.00,1062.00
2025-10-06,WN,2843,DEN,MTJ,"Montrose/Delta, CO",1200,3.00,0.00,0.00,0.00,0.00,,0.00,36.00,197.00
2025-10-06,WN,951,DEN,OAK,"Oakland, CA",2020,56.00,1.00,46.00,1.00,0.00,,0.00,121.00,957.00
2025-10-06,WN,1283,DEN,OAK,"Oakland, CA",0750,0.00,0.00,0.00,0.00,0.00,,0.00,127.00,957.00
2025-10-06,WN,1460,DEN,OAK,"Oakland, CA",1105,14.00,0.00,1.00,0.00,0.00,,0.00,124.00,957.00
2025-10-06,WN,2589,DEN,OAK,"Oakland, CA",1545,48.00,1.00,43.00,1.00,0.00,,0.00,127.00,957.00
2025-10-06,WN,2592,DEN,OAK,"Oakland, CA",2230,43.00,1.00,30.00,1.00,0.00,,0.00,124.00,957.00
2025-10-06,WN,1561,DEN,OKC,"Oklahoma City, OK",1710,0.00,0.00,0.00,0.00,0.00,,0.00,65.00,495.00
2025-10-06,WN,2109,DEN,OKC,"Oklahoma City, OK",0825,0.00,0.00,0.00,0.00,0.00,,0.00,72.00,495.00
2025-10-06,WN,2595,DEN,OKC,"Oklahoma City, OK",1200,22.00,1.00,12.00,0.00,0.00,,0.00,70.00,495.00
2025-10-06,WN,2598,DEN,OKC,"Oklahoma City, OK",2025,31.00,1.00,34.00,1.00,0.00,,0.00,68.00,495.00
2025-10-06,WN,1321,DEN,OMA,"Omaha, NE",2130,126.00,1.00,116.00,1.00,0.00,,0.00,60.00,472.00
2025-10-06,WN,1974,DEN,OMA,"Omaha, NE",0745,1.00,0.00,0.00,0.00,0.00,,0.00,60.00,472.00
2025-10-06,WN,2025,DEN,OMA,"Omaha, NE",1330,54.00,1.00,44.00,1.00,0.00,,0.00,62.00,472.00
2025-10-06,WN,2601,DEN,OMA,"Omaha, NE",1655,5.00,0.00,6.00,0.00,0.00,,0.00,63.00,472.00
2025-10-06,WN,2236,DEN,ONT,"Ontario, CA",0755,0.00,0.00,3.00,0.00,0.00,,0.00,114.00,819.00
2025-10-06,WN,2605,DEN,ONT,"Ontario, CA",1300,13.00,0.00,6.00,0.00,0.00,,0.00,110.00,819.00
2025-10-06,WN,2608,DEN,ONT,"Ontario, CA",1840,41.00,1.00,33.00,1.00,0.00,,0.00,110.00,819.00
2025-10-06,WN,2610,DEN,ONT,"Ontario, CA",2225,8.00,0.00,3.00,0.00,0.00,,0.00,111.00,819.00
2025-10-06,WN,1132,DEN,ORD,"Chicago, IL",1030,0.00,0.00,0.00,0.00,0.00,,0.00,108.00,888.00
2025-10-06,WN,2611,DEN,ORD,"Chicago, IL",1315,4.00,0.00,0.00,0.00,0.00,,0.00,116.00,888.00
2025-10-06,WN,4706,DEN,ORD,"Chicago, IL",1935,0.00,0.00,0.00,0.00,0.00,,0.00,109.00,888.00
2025-10-06,WN,667,DEN,ORF,"Norfolk, VA",1250,41.00,1.00,34.00,1.00,0.00,,0.00,177.00,1553.00
2025-10-06,WN,492,DEN,PDX,"Portland, OR",1540,34.00,1.00,22.00,1.00,0.00,,0.00,128.00,991.00
2025-10-06,WN,1189,DEN,PDX,"Portland, OR",1335,24.00,1.00,14.00,0.00,0.00,,0.00,132.00,991.00
2025-10-06,WN,2098,DEN,PDX,"Portland, OR",2225,6.00,0.00,0.00,0.00,0.00,,0.00,134.00,991.00
2025-10-06,WN,2613,DEN,PDX,"Portland, OR",0750,9.00,0.00,3.00,0.00,0.00,,0.00,132.00,991.00
2025-10-06,WN,5824,DEN,PDX,"Portland, OR",2000,38.00,1.00,25.00,1.00,0.00,,0.00,130.00,991.00
2025-10-06,WN,1094,DEN,PHL,"Philadelphia, PA",1855,16.00,1.00,9.00,0.00,0.00,,0.00,174.00,1558.00
2025-10-06,WN,1511,DEN,PHL,"Philadelphia, PA",1000,7.00,0.00,0.00,0.00,0.00,,0.00,177.00,1558.00
2025-10-06,WN,2622,DEN,PHL,"Philadelphia, PA",1350,5.00,0.00,0.00,0.00,0.00,,0.00,176.00,1558.00
2025-10-06,WN,955,DEN,PHX,"Phoenix, AZ",1850,44.00,1.00,42.00,1.00,0.00,,0.00,91.00,602.00
2025-10-06,WN,1385,DEN,PHX,"Phoenix, AZ",1005,0.00,0.00,0.00,0.00,0.00,,0.00,93.00,602.00
2025-10-06,WN,2271,DEN,PHX,"Phoenix, AZ",1755,28.00,1.00,23.00,1.00,0.00,,0.00,91.00,602.00
2025-10-06,WN,2440,DEN,PHX,"Phoenix, AZ",1440,0.00,0.00,3.00,0.00,0.00,,0.00,98.00,602.00
2025-10-06,WN,2627,DEN,PHX,"Phoenix, AZ",0855,9.00,0.00,17.00,1.00,0.00,,0.00,99.00,602.00
2025-10-06,WN,2629,DEN,PHX,"Phoenix, AZ",1135,9.00,0.00,10.00,0.00,0.00,,0.00,97.00,602.00
2025-10-06,WN,2634,DEN,PHX,"Phoenix, AZ",1615,31.00,1.00,22.00,1.00,0.00,,0.00,90.00,602.00
2025-10-06,WN,2639,DEN,PHX,"Phoenix, AZ",2010,17.00,1.00,14.00,0.00,0.00,,0.00,91.00,602.00
2025-10-06,WN,2769,DEN,PHX,"Phoenix, AZ",1225,4.00,0.00,0.00,0.00,0.00,,0.00,92.00,602.00
2025-10-06,WN,3667,DEN,PHX,"Phoenix, AZ",0715,5.00,0.00,6.00,0.00,0.00,,0.00,96.00,602.00
2025-10-06,WN,3683,DEN,PHX,"Phoenix, AZ",0555,0.00,0.00,0.00,0.00,0.00,,0.00,96.00,602.00
2025-10-06,WN,4731,DEN,PHX,"Phoenix, AZ",2125,44.00,1.00,33.00,1.00,0.00,,0.00,89.00,602.00
2025-10-06,WN,697,DEN,PIT,"Pittsburgh, PA",1540,2.00,0.00,0.00,0.00,0.00,,0.00,146.00,1290.00
2025-10-06,WN,2321,DEN,PIT,"Pittsburgh, PA",1855,53.00,1.00,43.00,1.00,0.00,,0.00,143.00,1290.00
2025-10-06,WN,2642,DEN,PIT,"Pittsburgh, PA",1000,4.00,0.00,0.00,0.00,0.00,,0.00,147.00,1290.00
2025-10-06,WN,1747,DEN,PSP,"Palm Springs, CA",1415,7.00,0.00,7.00,0.00,0.00,,0.00,113.00,776.00
2025-10-06,WN,2355,DEN,PSP,"Palm Springs, CA",0750,0.00,0.00,8.00,0.00,0.00,,0.00,117.00,776.00
2025-10-06,WN,2346,DEN,PVD,"Providence, RI",1745,43.00,1.00,27.00,1.00,0.00,,0.00,190.00,1737.00
2025-10-06,WN,1713,DEN,RDU,"Raleigh/Durham, NC",1830,28.00,1.00,18.00,1.00,0.00,,0.00,160.00,1436.00
2025-10-06,WN,1926,DEN,RDU,"Raleigh/Durham, NC",1000,22.00,1.00,10.00,0.00,0.00,,0.00,165.00,1436.00
2025-10-06,WN,984,DEN,RIC,"Richmond, VA",1100,9.00,0.00,0.00,0.00,0.00,,0.00,164.00,1481.00
2025-10-06,WN,2652,DEN,RNO,"Reno, NV",1700,3.00,0.00,0.00,0.00,0.00,,0.00,108.00,804.00
2025-10-06,WN,2852,DEN,RNO,"Reno, NV",0745,1.00,0.00,0.00,0.00,0.00,,0.00,111.00,804.00
2025-10-06,WN,3214,DEN,RNO,"Reno, NV",2230,3.00,0.00,0.00,0.00,0.00,,0.00,108.00,804.00
2025-10-06,WN,1697,DEN,RSW,"Fort Myers, FL",1305,26.00,1.00,23.00,1.00,0.00,,0.00,193.00,1607.00
2025-10-06,WN,294,DEN,SAN,"San Diego, CA",2140,31.00,1.00,22.00,1.00,0.00,,0.00,118.00,853.00
2025-10-06,WN,2161,DEN,SAN,"San Diego, CA",1130,0.00,0.00,2.00,0.00,0.00,,0.00,122.00,853.00
2025-10-06,WN,2656,DEN,SAN,"San Diego, CA",0540,0.00,0.00,0.00,0.00,0.00,,0.00,122.00,853.00
2025-10-06,WN,2657,DEN,SAN,"San Diego, CA",0730,0.00,0.00,0.00,0.00,0.00,,0.00,128.00,853.00
2025-10-06,WN,2658,DEN,SAN,"San Diego, CA",0930,6.00,0.00,12.00,0.00,0.00,,0.00,123.00,853.00
2025-10-06,WN,2663,DEN,SAN,"San Diego, CA",1700,12.00,0.00,18.00,1.00,0.00,,0.00,129.00,853.00
2025-10-06,WN,2664,DEN,SAN,"San Diego, CA",2010,72.00,1.00,68.00,1.00,0.00,,0.00,117.00,853.00
2025-10-06,WN,2710,DEN,SAN,"San Diego, CA",1500,6.00,0.00,4.00,0.00,0.00,,0.00,123.00,853.00
2025-10-06,WN,1597,DEN,SAT,"San Antonio, TX",0815,0.00,0.00,0.00,0.00,0.00,,0.00,105.00,794.00
2025-10-06,WN,1614,DEN,SAT,"San Antonio, TX",1505,0.00,0.00,0.00,0.00,0.00,,0.00,102.00,794.00
2025-10-06,WN,2671,DEN,SAT,"San Antonio, TX",1650,4.00,0.00,0.00,0.00,0.00,,0.00,103.00,794.00
2025-10-06,WN,2770,DEN,SAT,"San Antonio, TX",2055,68.00,1.00,53.00,1.00,0.00,,0.00,101.00,794.00
2025-10-06,WN,3962,DEN,SAT,"San Antonio, TX",1150,0.00,0.00,0.00,0.00,0.00,,0.00,106.00,794.00
2025-10-06,WN,1979,DEN,SBA,"Santa Barbara, CA",1455,14.00,0.00,23.00,1.00,0.00,,0.00,138.00,916.00
2025-10-06,WN,2505,DEN,SDF,"Louisville, KY",1810,18.00,1.00,9.00,0.00,0.00,,0.00,119.00,1024.00
2025-10-06,WN,977,DEN,SEA,"Seattle, WA",1600,32.00,1.00,17.00,1.00,0.00,,0.00,135.00,1024.00
2025-10-06,WN,2247,DEN,SEA,"Seattle, WA",1005,4.00,0.00,0.00,0.00,0.00,,0.00,135.00,1024.00
2025-10-06,WN,2722,DEN,SEA,"Seattle, WA",1815,38.00,1.00,20.00,1.00,0.00,,0.00,138.00,1024.00
2025-10-06,WN,2886,DEN,SEA,"Seattle, WA",0715,0.00,0.00,0.00,0.00,0.00,,0.00,138.00,1024.00
2025-10-06,WN,580,DEN,SFO,"San Francisco, CA",2030,49.00,1.00,35.00,1.00,0.00,,0.00,122.00,967.00
2025-10-06,WN,1535,DEN,SFO,"San Francisco, CA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,129.00,967.00
2025-10-06,WN,1887,DEN,SFO,"San Francisco, CA",2230,105.00,1.00,86.00,1.00,0.00,,0.00,124.00,967.00
2025-10-06,WN,2688,DEN,SFO,"San Francisco, CA",1600,32.00,1.00,28.00,1.00,0.00,,0.00,128.00,967.00
2025-10-06,WN,3458,DEN,SFO,"San Francisco, CA",1100,52.00,1.00,55.00,1.00,0.00,,0.00,127.00,967.00
2025-10-06,WN,1343,DEN,SJC,"San Jose, CA",1020,10.00,0.00,1.00,0.00,0.00,,0.00,126.00,948.00
2025-10-06,WN,2312,DEN,SJC,"San Jose, CA",1550,45.00,1.00,36.00,1.00,0.00,,0.00,127.00,948.00
2025-10-06,WN,2696,DEN,SJC,"San Jose, CA",1950,38.00,1.00,33.00,1.00,0.00,,0.00,127.00,948.00
2025-10-06,WN,4640,DEN,SJC,"San Jose, CA",0745,4.00,0.00,0.00,0.00,0.00,,0.00,125.00,948.00
2025-10-06,WN,168,DEN,SLC,"Salt Lake City, UT",1230,11.00,0.00,3.00,0.00,0.00,,0.00,62.00,391.00
2025-10-06,WN,2698,DEN,SLC,"Salt Lake City, UT",0800,0.00,0.00,22.00,1.00,0.00,,0.00,73.00,391.00
2025-10-06,WN,2706,DEN,SLC,"Salt Lake City, UT",1520,100.00,1.00,90.00,1.00,0.00,,0.00,60.00,391.00
2025-10-06,WN,2711,DEN,SLC,"Salt Lake City, UT",1810,9.00,0.00,1.00,0.00,0.00,,0.00,66.00,391.00
2025-10-06,WN,2713,DEN,SLC,"Salt Lake City, UT",2225,18.00,1.00,7.00,0.00,0.00,,0.00,62.00,391.00
2025-10-06,WN,2946,DEN,SLC,"Salt Lake City, UT",2120,48.00,1.00,41.00,1.00,0.00,,0.00,63.00,391.00
2025-10-06,WN,3553,DEN,SLC,"Salt Lake City, UT",1000,2.00,0.00,0.00,0.00,0.00,,0.00,65.00,391.00
2025-10-06,WN,123,DEN,SMF,"Sacramento, CA",0840,7.00,0.00,0.00,0.00,0.00,,0.00,123.00,909.00
2025-10-06,WN,2715,DEN,SMF,"Sacramento, CA",1010,3.00,0.00,2.00,0.00,0.00,,0.00,125.00,909.00
2025-10-06,WN,2721,DEN,SMF,"Sacramento, CA",1645,7.00,0.00,0.00,0.00,0.00,,0.00,124.00,909.00
2025-10-06,WN,3698,DEN,SMF,"Sacramento, CA",1310,2.00,0.00,4.00,0.00,0.00,,0.00,124.00,909.00
2025-10-06,WN,4016,DEN,SMF,"Sacramento, CA",2100,53.00,1.00,36.00,1.00,0.00,,0.00,119.00,909.00
2025-10-06,WN,1310,DEN,SNA,"Santa Ana, CA",0810,0.00,0.00,1.00,0.00,0.00,,0.00,120.00,846.00
2025-10-06,WN,2277,DEN,SNA,"Santa Ana, CA",1320,28.00,1.00,24.00,1.00,0.00,,0.00,121.00,846.00
2025-10-06,WN,2403,DEN,SNA,"Santa Ana, CA",1000,1.00,0.00,0.00,0.00,0.00,,0.00,125.00,846.00
2025-10-06,WN,2737,DEN,SNA,"Santa Ana, CA",1810,46.00,1.00,41.00,1.00,0.00,,0.00,117.00,846.00
2025-10-06,WN,3771,DEN,SNA,"Santa Ana, CA",2025,33.00,1.00,28.00,1.00,0.00,,0.00,118.00,846.00
2025-10-06,WN,2433,DEN,SRQ,"Sarasota/Bradenton, FL",1045,0.00,0.00,0.00,0.00,0.00,,0.00,180.00,1531.00
2025-10-06,WN,147,DEN,STL,"St. Louis, MO",1945,35.00,1.00,28.00,1.00,0.00,,0.00,89.00,770.00
2025-10-06,WN,1242,DEN,STL,"St. Louis, MO",0545,68.00,1.00,66.00,1.00,0.00,,0.00,102.00,770.00
2025-10-06,WN,1665,DEN,STL,"St. Louis, MO",1605,39.00,1.00,27.00,1.00,0.00,,0.00,88.00,770.00
2025-10-06,WN,2744,DEN,STL,"St. Louis, MO",0710,9.00,0.00,0.00,0.00,0.00,,0.00,94.00,770.00
2025-10-06,WN,2746,DEN,STL,"St. Louis, MO",1300,8.00,0.00,0.00,0.00,0.00,,0.00,90.00,770.00
2025-10-06,WN,4100,DEN,STL,"St. Louis, MO",0925,20.00,1.00,2.00,0.00,0.00,,0.00,88.00,770.00
2025-10-06,WN,1600,DEN,TPA,"Tampa, FL",0520,0.00,0.00,0.00,0.00,0.00,,0.00,186.00,1506.00
2025-10-06,WN,2752,DEN,TPA,"Tampa, FL",0915,0.00,0.00,0.00,0.00,0.00,,0.00,177.00,1506.00
2025-10-06,WN,2754,DEN,TPA,"Tampa, FL",1815,21.00,1.00,12.00,0.00,0.00,,0.00,172.00,1506.00
2025-10-06,WN,3386,DEN,TPA,"Tampa, FL",1335,1.00,0.00,13.00,0.00,0.00,,0.00,188.00,1506.00
2025-10-06,WN,2612,DEN,TUL,"Tulsa, OK",1005,0.00,0.00,0.00,0.00,0.00,,0.00,66.00,541.00
2025-10-06,WN,3011,DEN,TUL,"Tulsa, OK",2030,28.00,1.00,15.00,1.00,0.00,,0.00,67.00,541.00
2025-10-06,WN,4136,DEN,TUL,"Tulsa, OK",1735,51.00,1.00,41.00,1.00,0.00,,0.00,66.00,541.00
2025-10-06,WN,716,DEN,TUS,"Tucson, AZ",1730,32.00,1.00,19.00,1.00,0.00,,0.00,92.00,639.00
2025-10-06,WN,2088,DEN,TUS,"Tucson, AZ",0745,0.00,0.00,6.00,0.00,0.00,,0.00,99.00,639.00
2025-10-06,WN,2298,DEN,TUS,"Tucson, AZ",1450,0.00,0.00,0.00,0.00,0.00,,0.00,100.00,639.00
2025-10-06,WN,2759,DEN,TUS,"Tucson, AZ",2225,5.00,0.00,12.00,0.00,0.00,,0.00,99.00,639.00
2025-10-13,WN,138,DEN,ABQ,"Albuquerque, NM",1700,51.00,1.00,46.00,1.00,0.00,,0.00,55.00,349.00
2025-10-13,WN,197,DEN,ABQ,"Albuquerque, NM",1125,0.00,0.00,0.00,0.00,0.00,,0.00,55.00,349.00
2025-10-13,WN,1396,DEN,ABQ,"Albuquerque, NM",1410,32.00,1.00,18.00,1.00,0.00,,0.00,53.00,349.00
2025-10-13,WN,2417,DEN,ABQ,"Albuquerque, NM",2225,0.00,0.00,0.00,0.00,0.00,,0.00,58.00,349.00
2025-10-13,WN,4528,DEN,ABQ,"Albuquerque, NM",0835,1.00,0.00,0.00,0.00,0.00,,0.00,55.00,349.00
2025-10-13,WN,2394,DEN,ALB,"Albany, NY",1150,11.00,0.00,0.00,0.00,0.00,,0.00,174.00,1610.00
2025-10-13,WN,363,DEN,ATL,"Atlanta, GA",0615,0.00,0.00,0.00,0.00,0.00,,0.00,139.00,1199.00
2025-10-13,WN,433,DEN,ATL,"Atlanta, GA",1420,25.00,1.00,19.00,1.00,0.00,,0.00,139.00,1199.00
2025-10-13,WN,2418,DEN,ATL,"Atlanta, GA",1940,52.00,1.00,40.00,1.00,0.00,,0.00,142.00,1199.00
2025-10-13,WN,661,DEN,AUS,"Austin, TX",1850,15.00,1.00,25.00,1.00,0.00,,0.00,107.00,775.00
2025-10-13,WN,1290,DEN,AUS,"Austin, TX",1045,0.00,0.00,0.00,0.00,0.00,,0.00,103.00,775.00
2025-10-13,WN,2419,DEN,AUS,"Austin, TX",0535,0.00,0.00,0.00,0.00,0.00,,0.00,101.00,775.00
2025-10-13,WN,2422,DEN,AUS,"Austin, TX",1510,27.00,1.00,21.00,1.00,0.00,,0.00,101.00,775.00
2025-10-13,WN,2427,DEN,AUS,"Austin, TX",2055,0.00,0.00,0.00,0.00,0.00,,0.00,106.00,775.00
2025-10-13,WN,2504,DEN,AUS,"Austin, TX",1300,22.00,1.00,9.00,0.00,0.00,,0.00,100.00,775.00
2025-10-13,WN,2670,DEN,AUS,"Austin, TX",0750,0.00,0.00,0.00,0.00,0.00,,0.00,102.00,775.00
2025-10-13,WN,3895,DEN,AUS,"Austin, TX",0920,7.00,0.00,0.00,0.00,0.00,,0.00,101.00,775.00
2025-10-13,WN,6247,DEN,AUS,"Austin, TX",1115,5.00,0.00,7.00,0.00,0.00,,0.00,101.00,775.00
2025-10-13,WN,2428,DEN,BDL,"Hartford, CT",1855,0.00,0.00,0.00,0.00,0.00,,0.00,185.00,1671.00
2025-10-13,WN,474,DEN,BHM,"Birmingham, AL",2015,0.00,0.00,0.00,0.00,0.00,,0.00,123.00,1083.00
2025-10-13,WN,107,DEN,BNA,"Nashville, TN",1930,4.00,0.00,0.00,0.00,0.00,,0.00,120.00,1013.00
2025-10-13,WN,206,DEN,BNA,"Nashville, TN",0520,0.00,0.00,0.00,0.00,0.00,,0.00,119.00,1013.00
2025-10-13,WN,1373,DEN,BNA,"Nashville, TN",1625,26.00,1.00,15.00,1.00,0.00,,0.00,116.00,1013.00
2025-10-13,WN,3094,DEN,BNA,"Nashville, TN",1350,7.00,0.00,19.00,1.00,0.00,,0.00,126.00,1013.00
2025-10-13,WN,3575,DEN,BNA,"Nashville, TN",0720,3.00,0.00,0.00,0.00,0.00,,0.00,120.00,1013.00
2025-10-13,WN,3746,DEN,BNA,"Nashville, TN",1000,5.00,0.00,14.00,0.00,0.00,,0.00,124.00,1013.00
2025-10-13,WN,500,DEN,BOI,"Boise, ID",1510,10.00,0.00,0.00,0.00,0.00,,0.00,92.00,649.00
2025-10-13,WN,2434,DEN,BOI,"Boise, ID",0745,2.00,0.00,0.00,0.00,0.00,,0.00,95.00,649.00
2025-10-13,WN,2436,DEN,BOI,"Boise, ID",2225,33.00,1.00,18.00,1.00,0.00,,0.00,85.00,649.00
2025-10-13,WN,1984,DEN,BOS,"Boston, MA",1840,133.00,1.00,117.00,1.00,0.00,,0.00,194.00,1754.00
2025-10-13,WN,2437,DEN,BOS,"Boston, MA",0905,230.00,1.00,220.00,1.00,0.00,,0.00,202.00,1754.00
2025-10-13,WN,2439,DEN,BOS,"Boston, MA",1245,94.00,1.00,97.00,1.00,0.00,,0.00,204.00,1754.00
2025-10-13,WN,365,DEN,BUF,"Buffalo, NY",1130,0.00,0.00,0.00,0.00,0.00,,0.00,146.00,1359.00
2025-10-13,WN,892,DEN,BUR,"Burbank, CA",1730,16.00,1.00,27.00,1.00,0.00,,0.00,143.00,850.00
2025-10-13,WN,2443,DEN,BUR,"Burbank, CA",2025,0.00,0.00,15.00,1.00,0.00,,0.00,143.00,850.00
2025-10-13,WN,2547,DEN,BUR,"Burbank, CA",1300,48.00,1.00,57.00,1.00,0.00,,0.00,141.00,850.00
2025-10-13,WN,3294,DEN,BUR,"Burbank, CA",0745,23.00,1.00,36.00,1.00,0.00,,0.00,135.00,850.00
2025-10-13,WN,742,DEN,BWI,"Baltimore, MD",1855,11.00,0.00,0.00,0.00,0.00,,0.00,167.00,1491.00
2025-10-13,WN,2397,DEN,BWI,"Baltimore, MD",1005,0.00,0.00,12.00,0.00,0.00,,0.00,176.00,1491.00
2025-10-13,WN,2444,DEN,BWI,"Baltimore, MD",1155,3.00,0.00,12.00,0.00,0.00,,0.00,185.00,1491.00
2025-10-13,WN,2447,DEN,BWI,"Baltimore, MD",2340,0.00,0.00,0.00,0.00,0.00,,0.00,167.00,1491.00
2025-10-13,WN,2537,DEN,BWI,"Baltimore, MD",1525,0.00,0.00,0.00,0.00,0.00,,0.00,168.00,1491.00
2025-10-13,WN,2591,DEN,BWI,"Baltimore, MD",0530,0.00,0.00,0.00,0.00,0.00,,0.00,173.00,1491.00
2025-10-13,WN,3108,DEN,BZN,"Bozeman, MT",2225,48.00,1.00,33.00,1.00,0.00,,0.00,74.00,524.00
2025-10-13,WN,3320,DEN,BZN,"Bozeman, MT",0800,0.00,0.00,0.00,0.00,0.00,,0.00,82.00,524.00
2025-10-13,WN,3389,DEN,BZN,"Bozeman, MT",1730,23.00,1.00,3.00,0.00,0.00,,0.00,71.00,524.00
2025-10-13,WN,2451,DEN,CHS,"Charleston, SC",1010,3.00,0.00,19.00,1.00,0.00,,0.00,178.00,1449.00
2025-10-13,WN,1469,DEN,CLE,"Cleveland, OH",1835,16.00,1.00,0.00,0.00,0.00,,0.00,130.00,1201.00
2025-10-13,WN,3368,DEN,CLE,"Cleveland, OH",1100,149.00,1.00,147.00,1.00,0.00,,0.00,130.00,1201.00
2025-10-13,WN,1524,DEN,CLT,"Charlotte, NC",1000,0.00,0.00,0.00,0.00,0.00,,0.00,153.00,1337.00
2025-10-13,WN,673,DEN,CMH,"Columbus, OH",0850,0.00,0.00,0.00,0.00,0.00,,0.00,130.00,1154.00
2025-10-13,WN,2455,DEN,CMH,"Columbus, OH",1255,4.00,0.00,0.00,0.00,0.00,,0.00,127.00,1154.00
2025-10-13,WN,2979,DEN,CMH,"Columbus, OH",1820,108.00,1.00,91.00,1.00,0.00,,0.00,125.00,1154.00
2025-10-13,WN,1532,DEN,COS,"Colorado Springs, CO",2235,16.00,1.00,4.00,0.00,0.00,,0.00,18.00,73.00
2025-10-13,WN,2105,DEN,COS,"Colorado Springs, CO",1120,0.00,0.00,1.00,0.00,0.00,,0.00,19.00,73.00
2025-10-13,WN,2111,DEN,COS,"Colorado Springs, CO",1700,142.00,1.00,131.00,1.00,0.00,,0.00,18.00,73.00
2025-10-13,WN,1721,DEN,CVG,"Cincinnati, OH",1530,52.00,1.00,46.00,1.00,0.00,,0.00,123.00,1069.00
2025-10-13,WN,19,DEN,DAL,"Dallas, TX",0750,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,651.00
2025-10-13,WN,652,DEN,DAL,"Dallas, TX",1300,3.00,0.00,0.00,0.00,0.00,,0.00,90.00,651.00
2025-10-13,WN,940,DEN,DAL,"Dallas, TX",2035,10.00,0.00,2.00,0.00,0.00,,0.00,89.00,651.00
2025-10-13,WN,1953,DEN,DAL,"Dallas, TX",1835,34.00,1.00,39.00,1.00,0.00,,0.00,90.00,651.00
2025-10-13,WN,2138,DEN,DAL,"Dallas, TX",1045,0.00,0.00,0.00,0.00,0.00,,0.00,91.00,651.00
2025-10-13,WN,2681,DEN,DAL,"Dallas, TX",1510,7.00,0.00,0.00,0.00,0.00,,0.00,89.00,651.00
2025-10-13,WN,3301,DEN,DAL,"Dallas, TX",1940,37.00,1.00,21.00,1.00,0.00,,0.00,86.00,651.00
2025-10-13,WN,3816,DEN,DAL,"Dallas, TX",0920,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,651.00
2025-10-13,WN,3068,DEN,DSM,"Des Moines, IA",1855,6.00,0.00,0.00,0.00,0.00,,0.00,72.00,589.00
2025-10-13,WN,3149,DEN,DTW,"Detroit, MI",1310,15.00,1.00,0.00,0.00,0.00,,0.00,123.00,1123.00
2025-10-13,WN,3193,DEN,DTW,"Detroit, MI",1810,45.00,1.00,27.00,1.00,0.00,,0.00,123.00,1123.00
2025-10-13,WN,1078,DEN,ELP,"El Paso, TX",2225,48.00,1.00,66.00,1.00,0.00,,0.00,106.00,563.00
2025-10-13,WN,1274,DEN,ELP,"El Paso, TX",1655,40.00,1.00,46.00,1.00,0.00,,0.00,84.00,563.00
2025-10-13,WN,4765,DEN,ELP,"El Paso, TX",1000,0.00,0.00,0.00,0.00,0.00,,0.00,85.00,563.00
