Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,346.2245543,378.1916786,441.9103585,495.0062947,548.7303828,586.9854155,670.853395,767.194839,787.4825643,797.1515411,938.2929026,872.5060925,901.9209576,947.9150333,838.1198694,872.4685872,924.0575317,996.3792921,971.9493186,953.2429433,1027.273454,976.9141164,1043.953385,1094.619493,..
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.3,51.995,52.632,53.253,53.792,54.305,54.756,55.187,55.588,55.993,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439,..,..
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,10357.70259,11251.20253,13593.97872,15212.13134,15831.34405,16653.60369,19444.1742,22315.31042,21176.32183,21946.60696,23516.96912,22878.31309,25415.55669,27424.57656,25529.68133,26459.07709,30317.24432,33382.26775,32421.91798,31823.43639,38096.83607,35638.88695,40905.80596,43898.57818,..
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.34634146,82.24878049,82.65853659,82.09756098,82.25853659,82.44878049,83.50731707,..,..
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2394.345011,2566.067088,2539.330738,2566.08291,2658.652179,2754.269888,2892.28404,2817.605228,2906.63027,3095.45769,3319.398154,3514.265155,3677.906908,3735.239778,3764.344262,4229.809889,4592.834576,4858.120791,5292.339855,5661.967873,6315.312796,6455.660622,6793.244959,7726.336689,..
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.735,63.848,63.956,64.044,64.112,64.207,64.259,64.3,64.395,64.498,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945,..,..
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,651.8178402,648.8796439,732.0178208,823.5544571,998.9658342,1300.60368,1405.150162,1635.563062,1435.430108,1659.963697,1931.199755,1859.117332,1934.241031,1713.008653,1554.948979,1565.765757,1615.004013,1722.935289,1767.072711,1795.764596,1947.789184,1960.352401,2135.781876,2110.120369,..
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.662,62.249,62.805,63.369,63.92,64.493,64.885,65.233,65.485,65.661,65.754,65.808,65.89,66.207,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281,68.484,..,..
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3908.556949,4073.060531,4858.265755,5460.608002,5354.029743,5784.224919,6677.349624,8140.508086,7426.886456,8113.176707,9324.242323,9421.525141,9877.13866,10490.33156,9630.543784,10095.12256,10986.70341,11818.74806,11568.25334,9135.847738,9177.71196,10246.50175,11269.96845,11990.77989,..
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.76585366,71.96585366,72.11707317,72.26585366,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,74.39487805,74.51463415,74.41634146,74.23585366,74.17707317,73.6802439,73.51463415,73.41219512,..,..
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,7952.764795,7983.033984,7434.074649,7849.667596,8671.758919,9512.635753,10134.33271,10523.76854,8423.569332,9728.800784,10664.4944,10744.13352,11216.80085,11391.37735,10021.23861,9097.923977,9649.278168,10084.79376,10369.55536,8841.27075,10314.05067,11405.79405,13860.95978,14185.78122,..
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.912,73.106,73.308,73.432,73.627,73.746,73.796,73.695,73.628,73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2103.748595,2113.459873,2145.877553,2104.428048,2207.168445,2244.972273,2293.513417,2369.508117,2544.111146,2702.611652,2848.70077,2992.289161,2893.134374,2896.73082,2853.076436,2979.601192,3279.10779,3566.586904,3572.659183,3362.028021,3508.223142,3710.124516,3919.643079,4166.004767,..
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.801,63.907,64.915,64.898,64.906,64.859,64.844,64.849,64.865,64.892,64.969,65.08,65.179,65.294,65.306,65.576,65.761,65.943,66.196,65.878,66.152,66.961,67.198,..,..
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,507.4040763,570.7998662,682.319096,897.1784947,1034.391977,1183.024814,1531.216186,2110.553054,1898.439757,2436.799351,2941.362241,3044.808432,3321.043978,3289.957586,2749.551371,2847.087948,3453.267277,4156.44982,4405.334182,4375.778893,5274.605822,5744.296184,6799.585946,7576.195894,..
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.672,67.793,67.9,68.017,68.197,68.423,68.674,69,69.406,69.876,70.173,70.344,70.291,70.241,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198,..,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,82402.78096,90051.44599,111110.4513,125160.2281,130538.7426,143083.4611,184558.5566,204263.7971,169150.2673,161853.9206,179363.9842,165444.6514,184940.6638,195693.5707,170437.1012,173604.7536,170663.3752,188298.3157,193746.7856,176891.8865,223823.364,226052.0019,256799.7886,288001.4334,..
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.485,83.055,83.613,84.151,84.34,84.194,83.903,83.827,84.187,84.644,85.01,85.045,85.056,85.093,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372,..,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,524.4534836,570.2492132,643.1680689,794.154552,994.9001091,1329.891796,1627.687877,2127.426786,1703.327568,2625.218814,3736.042015,4328.890019,4340.143105,4126.239758,3838.92127,3619.900264,3645.967087,4107.642885,4347.546103,4001.251931,4517.61578,4993.514875,5838.631081,6750.630116,..
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.39170732,63.5402439,63.57536585,64.6302439,65.28073171,65.90219512,66.59341463,67.24609756,67.96902439,68.50560976,69.10926829,69.5002439,70.09804878,70.58317073,70.8102439,70.22390244,70.54341463,70.82707317,71.05317073,71.34902439,71.64512195,71.90073171,72.12243902,..,..
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4418.849515,5971.84639,7359.95119,6700.114051,6678.639308,7265.516687,6552.480717,7102.778829,7342.173395,6421.003073,6968.015394,7674.281394,8673.591281,8749.023752,7538.53636,9317.155201,10024.54356,12259.8775,13263.32813,..
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.58019512,73.96521951,74.05573171,74.20560976,73.98292683,73.83902439,74.33902439,75.13658537,75.14390244,75.9902439,76.08292683,76.3,76.4902439,76.33902439,76.60243902,76.54146341,76.68536585,77.88536585,76.68292683,75.93170732,73.82439024,76.18780488,77.58780488,..,..
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1506.245239,1596.02063,1941.872559,2183.55542,2242.988281,2438.126465,2755.585938,3183.200439,3119.588623,3067.985352,3301.98877,3164.177246,3379.743164,3435.406982,3146.247803,3140.855469,3296.526611,3501.697998,3508.097656,3268.030273,3785.936279,3463.137695,3813.726074,4153.194336,..
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.2,67.582,67.958,68.272,68.748,69.157,69.62,70.051,70.454,70.821,71.263,71.674,72.117,72.522,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313,..,..
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,304.7921386,313.8866617,339.4887378,400.0569732,436.7738562,457.4876478,507.8749239,592.1591112,547.6971442,496.1858394,618.1764929,685.6857482,686.5056725,697.1426804,610.5637747,441.4897348,470.9385631,517.5072603,519.0925509,462.4338765,509.9078295,578.2516638,622.0002977,656.7768246,..
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.259,50.879,51.383,51.855,52.322,52.748,53.255,53.799,54.4,55.04,55.733,56.46,57.189,57.965,58.711,59.455,60.148,60.79,61.306,61.39,60.268,63.011,63.611,..,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,141.5256607,146.5983904,224.2926889,224.5088114,252.6851931,303.4950871,419.3757807,658.4424872,758.4429358,1010.534173,1213.628987,1202.665896,1199.095616,1293.000423,1166.733055,1229.197135,1272.822418,1298.213103,1425.989542,1490.216836,1242.721344,1158.050051,1233.196662,1359.050016,..
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.64,60.925,61.196,61.443,61.72,62.026,62.367,56.364,63.095,63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889,..,..
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,1915.589266,1772.075655,2569.247393,3403.154962,3685.773,4017.183472,4379.043137,4204.785554,4302.913741,5418.216334,5834.791768,5942.64681,5346.621311,5378.323262,4774.106509,4395.687762,5143.960723,5308.608134,4731.921032,3878.58983,4412.835569,4349.799085,4187.605004,4413.127522,..
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.98,51.988,51.918,52.175,52.557,53.183,54.026,54.74,55.347,56.093,56.647,57.733,58.468,59.311,60.008,60.81,61.661,62.579,63.546,64.071,60.85,64.19,67.385,..,..
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2232.30874,2084.648245,2463.282591,3040.513499,2992.403828,2910.141458,2272.152913,3756.845312,4410.567647,4735.920005,6444.036421,9842.770327,8974.518869,9230.054403,7747.25585,8748.156326,9656.979766,11413.7463,10801.77057,10709.06881,14979.0999,12911.90864,12752.47239,13609.15884,..
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.482,59.427,59.359,59.346,59.361,59.409,59.49,59.675,59.852,60.074,60.287,60.533,60.701,60.834,60.897,60.996,61.101,61.238,61.393,61.527,61.331,61.93,62.109,..,..
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,240.7951145,238.891403,246.4297066,279.58775,309.0241683,340.4317964,385.4497677,464.8173919,473.0787512,585.278492,785.5186562,788.2029371,803.2695954,821.4552249,875.5436355,877.2564547,1034.283749,1179.198432,1203.142947,1154.215176,1252.750767,1385.910663,1382.330558,1447.310045,..
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.288,63.507,64.229,64.744,65.275,65.891,66.169,66.442,66.6,66.772,67.123,67.364,67.598,67.812,67.374,68.444,68.74,69.036,69.299,69.106,68.385,70.087,70.354,..,..
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,26955.7128,29446.53309,35896.75046,40611.34144,42165.39617,45123.54324,52100.79963,58246.70269,53172.02616,51305.73385,54701.7728,50473.9442,52602.28605,53457.22349,45793.81354,46808.52915,49513.68173,53955.077,53554.90075,53467.92774,60141.98809,59123.31856,63515.60308,67520.4219,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707,81.5097561,81.56097561,81.76097561,81.81219512,82.11219512,81.35853659,81.3097561,81.61463415,81.91463415,..,..
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,14482.36063,16104.55204,20768.10615,24475.64885,25528.29184,28193.25376,35177.65353,35723.90332,33836.49408,35798.90848,38835.94019,35559.5672,36671.15668,37816.95586,30858.72371,30782.85444,32354.71028,34902.89688,33411.33588,33270.3306,35311.55436,33516.36309,33701.89233,29213.19232,..
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.958,74.278,74.5,74.713,74.867,75.016,75.181,75.398,75.676,75.992,76.315,76.615,76.867,77.053,77.206,77.359,77.504,77.557,77.262,77.049,77.113,77.698,78.766,..,..
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26654.5932,32479.98174,31324.7398,28276.72554,33761.90096,38431.77668,40053.69915,43000.46468,44618.26697,38665.3723,40113.71954,42950.38417,43257.07692,42855.83186,41997.78303,49950.42517,49099.70904,49075.95628,49205.17921,..
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,81.45682927,81.61243902,81.65853659,81.85853659,81.70731707,82.05609756,82.25609756,82.20731707,81.95853659,83.00487805,..,..
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1051.874236,1014.333904,1021.352167,1098.621187,1183.30214,1248.173716,1350.381458,1523.684371,1467.082881,1526.56707,1679.711921,1784.69836,1835.439964,1958.370476,2074.456206,2131.687048,2182.61381,2035.165494,1958.620515,1938.447048,2138.385885,2322.89054,2609.444921,2847.539663,..
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.028,67.95,68.749,69.51,70.374,70.958,71.197,71.404,71.499,71.761,72.033,72.435,72.551,72.792,72.899,73.18,73.389,73.879,73.764,70.766,70.478,74.463,74.947,..,..
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,205.4179361,225.2943911,265.2253635,283.4682818,318.6431219,333.3450784,387.1680659,475.0449554,461.131534,474.4256923,510.7595618,528.5101045,552.1033344,565.3098973,485.6625742,502.7064754,521.80413,578.5680357,561.6913043,579.5124958,608.7224396,609.7451476,638.3360809,735.2702558,..
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.872,50.645,51.545,52.402,53.32,54.223,55.063,55.852,56.487,57.08,57.6,57.987,58.364,58.693,58.85,59.228,59.524,59.765,60.031,59.89,59.542,60.398,61.183,..,..
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,566.4282318,712.1648521,763.3887454,962.4810419,1211.377035,1599.538916,1815.526975,2154.105435,1820.486339,2202.25673,2418.41317,2633.197347,2872.790834,3088.721313,2585.733607,2070.412734,1876.340271,2057.879446,3189.812865,2797.184581,2787.487792,2899.160475,2138.763837,1084.160418,..
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.549,48.02,48.618,49.148,49.538,49.876,50.381,50.748,51.08,51.315,51.49,51.688,51.827,51.94,51.939,52.189,52.397,52.669,53.009,53.072,53.455,54.079,54.462,..,..
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,1823.022677,1989.135373,2445.362864,2818.581456,3120.984014,3440.441106,4204.113288,5026.420299,4799.787228,4833.365868,5416.866729,5049.826539,5626.261157,5925.385922,5262.686719,5598.486226,5955.297386,6713.989254,6718.858266,6659.596511,7620.80297,7606.237525,8674.358463,9291.856617,..
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.43658537,73.03902439,73.24146341,73.59756098,73.69756098,73.89512195,73.8,74.4,74.44634146,74.99756098,75.1,74.90243902,75.4,75.45121951,75.40243902,75.4,75.95365854,76.64878049,76.60243902,74.39512195,73.24634146,74.42487805,75.31609756,..,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,19227.88942,18938.87284,18924.58319,17015.74879,16314.55786,15914.2193,16430.44619,14369.63398,14771.40375,13598.71661,14013.60033,14632.85189,15945.41761,17665.10075,24225.47417,31225.605,26509.36284,24496.66521,18220.83824,19455.50139,23785.75459,..,..,..
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.419,75.934,76.505,76.789,77.307,77.688,77.863,77.938,77.903,77.8,77.688,77.566,77.452,77.377,77.36,77.392,77.47,77.51,77.844,78.03,78.16,78.531,78.808,..,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,38601.89764,43170.55717,50250.32982,57768.6981,67047.17046,74434.49968,85502.26771,97503.54078,80347.57007,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181,93072.89251,109269.5206,87497.21796,86785.43345,..
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1,82.30487805,82.40731707,82.6097561,82.75853659,82.95853659,83.2097561,83.16341463,82.5097561,83.11219512,..,..
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,9611.963602,9869.130502,10463.54258,11800.85074,14434.85779,16930.85651,18792.65377,26576.77924,20655.91802,23570.17981,25188.00742,24642.29788,23458.02338,23160.65023,18808.30779,17110.18975,17820.06618,19901.76156,19180.18642,16784.86306,19403.46002,23223.58294,21027.73848,20285.22729,..
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.979,74.276,74.521,74.82,75.07,75.354,75.596,76.124,76.631,77.184,77.74,78.187,78.633,79.03,79.346,79.581,79.748,79.864,79.946,77.763,75.969,77.911,80.031,..,..
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,609.9395069,599.9373457,672.4417867,771.9022473,827.6198612,900.873565,998.0901142,1067.043246,963.7880664,987.3045711,1131.735138,1204.364755,1225.434012,1266.613408,1380.470208,1424.691612,1519.234595,1569.338146,1390.41691,1278.397352,1455.319224,1538.322813,1360.324178,1478.77278,..
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.241,62.556,62.834,63.097,62.416,63.624,63.807,64.002,64.206,64.378,64.659,64.883,65.129,65.374,65.641,65.943,66.223,66.481,66.729,65.701,65.773,67.417,67.649,..,..
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,8239.26354,8340.189813,7862.39319,8393.730525,9635.283575,9881.659707,10402.53675,10577.50191,10147.77411,10221.91638,10993.60386,12137.17322,12698.92401,13863.45442,16154.05322,17150.47594,16401.78476,16166.96711,15846.79685,14708.21195,13009.24816,13729.76028,15610.82319,..,..
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.8,65.076,65.446,65.816,66.219,66.633,67.113,67.562,67.99,68.347,68.638,68.863,68.981,69.062,69.07,69.046,69.019,68.989,68.982,68.689,68.563,68.922,69.269,..,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,3991.776721,4090.586165,4264.664289,4644.565812,5017.741104,5528.767059,6317.817305,7347.59049,7796.926184,8331.464223,9662.295909,11064.80637,12273.3225,13213.19896,14082.65484,14832.36117,15694.62975,16151.32734,16477.90663,13290.56084,15509.80691,17378.607,18797.1934,19161.21885,..
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.82,74.195,74.567,74.845,75.16,75.429,75.675,75.937,76.228,76.417,76.659,76.877,77.129,77.365,77.583,77.772,77.901,78.266,78.514,76.33,77.004,79.324,79.594,..,..
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,537.8474596,506.3317895,577.4679224,620.5961477,744.48649,1238.182829,1370.753416,1624.793199,1568.831934,1866.868899,2288.375911,2635.087363,2560.77459,2723.175298,2484.59634,2316.394798,2477.76531,2566.368337,2575.772741,2429.611346,2607.578619,3102.289686,2966.068304,3006.705645,..
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.647,61.643,61.741,61.795,61.868,62.018,62.211,62.511,62.772,63.056,63.382,63.639,63.927,64.198,64.473,64.7,64.923,65.114,65.331,65.075,64.358,65.274,66.134,..,..
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1637.686151,1367.765069,1443.998852,1786.215339,1970.871699,2439.431247,3211.936217,4384.954694,3941.848155,4750.962737,5805.401545,5642.169917,6435.683427,6652.254789,5879.337923,5775.159634,6152.267115,6258.449916,5821.181995,5365.472207,5976.931798,6205.625954,6299.990265,6416.09709,..
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.281,70.539,70.795,71.054,71.317,71.584,71.817,72.047,72.282,72.551,72.787,73.105,73.292,73.415,73.454,73.487,73.45,73.627,73.668,72.72,68.108,72.319,73.844,..,..
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,1929.57273,2007.370196,2129.441142,2397.251473,2706.669473,3129.559965,3581.089308,4197.584446,4181.187555,5072.11494,5861.357936,6519.37853,6746.800257,6667.134104,6231.711503,6217.036,6736.166937,6978.491215,7037.008037,6133.325524,6826.202556,7350.630343,7887.541859,8452.371671,..
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.315,70.815,71.278,71.447,71.988,72.337,72.746,72.743,72.631,72.886,73.327,73.979,74.591,75.26,75.732,75.951,75.958,76.018,76.275,73.832,71.596,76.834,77.74,..,..
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,969.5306117,1014.908793,1027.230119,1099.63013,1220.460186,1426.146492,1712.655433,1959.292335,1864.450434,2162.913759,2383.918925,2614.616444,2781.279577,2866.838038,2909.85818,2985.19564,3038.12125,3168.510366,3400.789498,3227.579102,3484.385939,3548.069306,3804.082741,3984.831539,..
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.829,67.886,68.049,68.301,68.423,68.172,68.549,68.643,68.631,68.883,69.096,69.237,69.283,69.311,69.45,69.49,69.966,69.761,69.68,70.097,66.675,69.472,69.833,..,..
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,5015.2379,5223.45179,5720.813662,6711.727153,8043.923323,9068.855283,11272.52937,14048.56047,11556.30269,12567.73177,13867.66694,13087.42094,13621.90238,14262.28419,12637.52203,12464.01105,13913.34029,15658.21203,15874.52205,16150.93048,18635.51049,18891.21212,22145.26606,25103.56566,..
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.60243902,77.45121951,77.85121951,77.75365854,77.60243902,77.90487805,76.4,75.35121951,77.15609756,78.50731707,..,..
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22551.9351,23246.54254,20593.42742,21676.48596,22120.68501,19215.7813,19980.28089,21442.38428,23541.14011,23343.3629,22299.40441,24711.45101,24620.51976,27634.61831,29292.2421,..
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122,81.12439024,81.12439024,81.42439024,81.32439024,81.67560976,81.32926829,81.37804878,81.63170732,82.2804878,..,..
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26414.88106,27170.07665,27742.02448,28212.04997,28576.0988,29242.04147,29978.08893,30328.47949,30679.91819,31830.5285,31427.11308,32619.07046,35353.68216,36980.78848,39343.71547,..
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.972,76.819,76.941,76.913,76.703,77.561,77.659,78.111,78.377,78.717,78.766,79.258,80.318,80.039,80.677,80.355,79.07,81.086,81.438,80.009,79.77,79.427,81.69,..,..
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,25870.79919,27226.65935,31602.47087,41035.50084,53949.67641,62582.44531,65954.34195,80781.40392,60785.73516,76462.61195,103261.5103,108470.387,103697.0628,95840.68989,68985.24334,61253.6218,63279.87675,71039.93082,66841.36232,51683.56811,71751.93634,88701.46898,81816.9798,76688.69417,..
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.486,75.766,76.097,76.484,76.909,77.323,77.741,78.262,78.837,79.444,79.994,80.499,80.974,81.395,81.785,82.147,82.458,82.714,82.945,80.409,81.083,81.857,82.368,..,..
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,1825.192994,2119.855097,2679.40626,3494.990564,4618.003508,5757.531273,8360.337759,10435.15612,8548.454341,8399.537423,9560.675528,8929.953662,9497.674116,10031.77108,8977.017482,9404.540059,10727.9822,12416.13432,12909.6104,13009.17706,14907.98037,15503.5518,18244.41869,20080.20962,..
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.16097561,71.0097561,71.3097561,71.56097561,71.91219512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.9097561,74.91219512,75.2097561,75.2097561,75.35853659,75.60731707,74.25365854,72.8097561,75.15365854,76.60731707,..,..
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2100.352539,2377.529541,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14305.33203,15401.85156,15941.44824,14055.47266,9277.713867,8663.158203,10658.91309,11211.8877,11447.70117,10108.32715,12425.0293,15619.61426,14159.3877,14889.01855,..
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.38341463,65.12878049,65.02756098,65.47097561,65.5297561,66.72756098,67.58682927,67.94926829,68.68463415,68.84121951,69.68390244,70.07219512,70.57878049,70.74365854,71.18341463,71.65121951,72.45146341,72.66219512,73.08390244,71.33878049,69.9002439,72.54560976,73.25463415,..,..
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,237.3088462,234.0430168,249.012275,269.5404463,324.0168638,356.9950229,426.2341835,528.3263918,564.0390958,593.6249277,651.133678,706.8172692,704.9242185,724.9575265,733.9986299,729.5191338,758.3009665,771.7735112,810.0514121,778.7014989,829.5448453,975.4693237,1027.034468,999.6545617,..
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.49,51.262,53.529,55.52,56.968,58.342,59.504,60.641,61.813,62.804,63.476,64.189,64.651,65.088,65.419,65.733,66.14,66.354,66.691,66.953,66.85,67.528,67.785,..,..
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,1453.870213,1527.557905,1798.124297,2189.260426,2550.042214,2663.291359,3038.619041,3373.606399,3279.182695,3524.247925,3821.506783,3934.603208,4023.525401,3982.680802,4084.360838,4147.070977,4307.59382,4231.814095,4351.942349,4099.596605,4021.559349,4132.447177,4822.740847,5392.877619,..
