date,state,death,deathConfirmed,deathIncrease,deathProbable
11/12/20,NV,1880,,3,
11/12/20,NY,26055,,29,
11/12/20,OH,5658,5316,35,342
11/12/20,OK,1481,,11,
11/12/20,OR,742,,5,
11/12/20,PA,9194,,49,
11/12/20,PR,909,700,8,209
11/12/20,RI,1250,,7,
11/12/20,SC,4084,3817,8,267
11/12/20,SD,567,,0,
11/12/20,TN,3788,3531,27,257
11/12/20,TX,19147,,143,
11/12/20,UT,687,,9,
11/12/20,VA,3758,3490,17,268
11/12/20,VI,23,,0,
11/12/20,VT,59,59,0,
11/12/20,WA,2482,2482,0,
11/12/20,WI,2621,2515,67,106
11/12/20,WV,555,535,2,20
11/12/20,WY,127,,0,
11/11/20,AK,96,96,4,
11/11/20,AL,3201,2958,81,243
11/11/20,AR,2126,1947,14,179
11/11/20,AS,0,,0,
11/11/20,AZ,6228,5786,36,442
11/11/20,CA,18070,,69,
11/11/20,CO,2443,2039,16,404
11/11/20,CT,4716,3791,9,925
11/11/20,DC,657,,0,
11/11/20,DE,724,637,2,87
11/11/20,FL,17512,,52,
11/11/20,GA,8806,8333,76,473
11/11/20,GU,91,,0,
11/11/20,HI,222,222,1,
11/11/20,IA,1899,,25,
11/11/20,ID,714,660,16,54
11/11/20,IL,10798,10434,153,364
11/11/20,IN,4762,4512,31,250
11/11/20,KS,1215,,34,
11/11/20,KY,1604,1574,14,30
11/11/20,LA,6058,5829,0,229
11/11/20,MA,10222,9994,38,228
11/11/20,MD,4249,4100,16,149
11/11/20,ME,158,157,2,1
11/11/20,MI,8136,7766,42,370
11/11/20,MN,2754,2720,56,34
11/11/20,MO,3323,,24,
11/11/20,MP,2,2,0,
11/11/20,MS,3497,3108,17,389
11/11/20,MT,472,,10,
11/11/20,NC,4698,4598,38,100
11/11/20,ND,691,,42,
11/11/20,NE,730,,20,
11/11/20,NH,492,,3,
11/11/20,NJ,16476,14676,15,1800
11/11/20,NM,1158,,14,
11/11/20,NV,1877,,18,
11/11/20,NY,26026,,21,
11/11/20,OH,5623,5285,76,338
11/11/20,OK,1470,,19,
11/11/20,OR,737,,3,
11/11/20,PA,9145,,59,
11/11/20,PR,901,693,12,208
11/11/20,RI,1243,,6,
11/11/20,SC,4076,3809,14,267
11/11/20,SD,567,,27,
11/11/20,TN,3761,3514,89,247
11/11/20,TX,19004,,141,
11/11/20,UT,678,,6,
11/11/20,VA,3741,3474,15,267
11/11/20,VI,23,,0,
11/11/20,VT,59,59,0,
11/11/20,WA,2482,2482,22,
11/11/20,WI,2554,2457,72,97
11/11/20,WV,553,532,7,21
11/11/20,WY,127,,0,
11/10/20,AK,92,92,8,
11/10/20,AL,3120,2890,36,230
11/10/20,AR,2112,1934,4,178
11/10/20,AS,0,,0,
11/10/20,AZ,6192,5757,28,435
11/10/20,CA,18001,,24,
11/10/20,CO,2427,2024,19,403
11/10/20,CT,4707,3785,9,922
11/10/20,DC,657,,2,
11/10/20,DE,722,635,3,87
11/10/20,FL,17460,,69,
11/10/20,GA,8730,8264,53,466
11/10/20,GU,91,,1,
11/10/20,HI,221,221,0,
11/10/20,IA,1874,,25,
11/10/20,ID,698,646,12,52
11/10/20,IL,10645,10289,82,356
11/10/20,IN,4731,4481,67,250
11/10/20,KS,1181,,0,
11/10/20,KY,1590,1562,14,28
11/10/20,LA,6058,5829,10,229
11/10/20,MA,10184,9957,21,227
11/10/20,MD,4233,4084,12,149
11/10/20,ME,156,155,3,1
11/10/20,MI,8094,7724,86,370
11/10/20,MN,2698,2668,23,30
11/10/20,MO,3299,,146,
11/10/20,MP,2,2,0,
11/10/20,MS,3480,3095,37,385
11/10/20,MT,462,,5,
11/10/20,NC,4660,4562,45,98
11/10/20,ND,649,,0,
11/10/20,NE,710,,7,
11/10/20,NH,489,,0,
11/10/20,NJ,16461,14661,21,1800
11/10/20,NM,1144,,14,
11/10/20,NV,1859,,7,
11/10/20,NY,26005,,32,
11/10/20,OH,5547,5212,23,335
11/10/20,OK,1451,,7,
11/10/20,OR,734,,4,
11/10/20,PA,9086,,62,
11/10/20,PR,889,682,7,207
11/10/20,RI,1237,,4,
11/10/20,SC,4062,3795,21,267
11/10/20,SD,540,,3,
11/10/20,TN,3672,3440,62,232
11/10/20,TX,18863,,94,
11/10/20,UT,672,,11,
11/10/20,VA,3726,3460,13,266
11/10/20,VI,23,,0,
11/10/20,VT,59,59,0,
11/10/20,WA,2460,2460,21,
11/10/20,WI,2482,2395,72,87
11/10/20,WV,546,525,16,21
11/10/20,WY,127,,13,
11/9/20,AK,84,84,0,
11/9/20,AL,3084,2865,0,219
11/9/20,AR,2108,1930,23,178
11/9/20,AS,0,,0,
11/9/20,AZ,6164,5745,0,419
11/9/20,CA,17977,,14,
11/9/20,CO,2408,2007,14,401
11/9/20,CT,4698,3779,27,919
11/9/20,DC,655,,1,
11/9/20,DE,719,632,1,87
11/9/20,FL,17391,,58,
11/9/20,GA,8677,8223,29,454
11/9/20,GU,90,,1,
11/9/20,HI,221,221,1,
11/9/20,IA,1849,,7,
11/9/20,ID,686,636,3,50
11/9/20,IL,10563,10210,25,353
11/9/20,IN,4664,4418,35,246
11/9/20,KS,1181,,15,
11/9/20,KY,1576,1549,11,27
11/9/20,LA,6048,5819,12,229
11/9/20,MA,10163,9936,14,227
11/9/20,MD,4221,4072,9,149
11/9/20,ME,153,152,1,1
11/9/20,MI,8008,7640,63,368
11/9/20,MN,2675,2645,19,30
11/9/20,MO,3153,,0,
11/9/20,MP,2,2,0,
11/9/20,MS,3443,3072,0,371
11/9/20,MT,457,,1,
11/9/20,NC,4615,4521,8,94
11/9/20,ND,649,,5,
11/9/20,NE,703,,0,
11/9/20,NH,489,,0,
11/9/20,NJ,16440,14640,11,1800
11/9/20,NM,1130,,12,
11/9/20,NV,1852,,1,
11/9/20,NY,25973,,26,
11/9/20,OH,5524,5193,7,331
11/9/20,OK,1444,,6,
11/9/20,OR,730,,1,
11/9/20,PA,9024,,4,
11/9/20,PR,882,675,10,207
11/9/20,RI,1233,,1,
11/9/20,SC,4041,3778,5,263
11/9/20,SD,537,,1,
11/9/20,TN,3610,3388,15,222
11/9/20,TX,18769,,26,
11/9/20,UT,661,,2,
11/9/20,VA,3713,3447,6,266
11/9/20,VI,23,,0,
11/9/20,VT,59,59,0,
11/9/20,WA,2439,2439,0,
11/9/20,WI,2410,2329,18,81
11/9/20,WV,530,513,28,17
11/9/20,WY,114,,0,
11/8/20,AK,84,84,0,
11/8/20,AL,3084,2865,2,219
11/8/20,AR,2085,1907,17,178
11/8/20,AS,0,,0,
11/8/20,AZ,6164,5745,17,419
11/8/20,CA,17963,,24,
11/8/20,CO,2394,1994,5,400
11/8/20,CT,4671,3757,0,914
11/8/20,DC,654,,0,
11/8/20,DE,718,631,2,87
11/8/20,FL,17333,,22,
11/8/20,GA,8648,8194,1,454
11/8/20,GU,89,,0,
11/8/20,HI,220,220,1,
11/8/20,IA,1842,,13,
11/8/20,ID,683,633,4,50
11/8/20,IL,10538,10196,50,342
11/8/20,IN,4629,4383,37,246
11/8/20,KS,1166,,0,
11/8/20,KY,1565,1538,4,27
11/8/20,LA,6036,5807,20,229
11/8/20,MA,10149,9923,20,226
11/8/20,MD,4212,4063,11,149
11/8/20,ME,152,151,0,1
11/8/20,MI,7945,7578,0,367
11/8/20,MN,2656,2626,31,30
11/8/20,MO,3153,,3,
11/8/20,MP,2,2,0,
11/8/20,MS,3443,3072,10,371
11/8/20,MT,456,,11,
11/8/20,NC,4607,4513,2,94
11/8/20,ND,644,,11,
11/8/20,NE,703,,2,
11/8/20,NH,489,,0,
11/8/20,NJ,16429,14629,4,1800
11/8/20,NM,1118,,14,
11/8/20,NV,1851,,1,
11/8/20,NY,25947,,19,
11/8/20,OH,5517,5186,11,331
11/8/20,OK,1438,,9,
11/8/20,OR,729,,13,
11/8/20,PA,9020,,5,
11/8/20,PR,872,669,10,203
11/8/20,RI,1232,,1,
11/8/20,SC,4036,3776,21,260
11/8/20,SD,536,,13,
11/8/20,TN,3595,3375,5,220
11/8/20,TX,18743,,43,
11/8/20,UT,659,,1,
11/8/20,VA,3707,3441,3,266
11/8/20,VI,23,,0,
11/8/20,VT,59,59,0,
11/8/20,WA,2439,2439,0,
11/8/20,WI,2392,2312,11,80
11/8/20,WV,502,490,0,12
11/8/20,WY,114,,9,
11/7/20,AK,84,84,0,
11/7/20,AL,3082,2864,33,218
11/7/20,AR,2068,1890,12,178
11/7/20,AS,0,,0,
11/7/20,AZ,6147,5730,38,417
11/7/20,CA,17939,,73,
11/7/20,CO,2389,1990,13,399
11/7/20,CT,4671,3757,0,914
11/7/20,DC,654,,2,
11/7/20,DE,716,629,0,87
11/7/20,FL,17311,,87,
11/7/20,GA,8647,8193,39,454
11/7/20,GU,89,,1,
11/7/20,HI,219,219,0,
11/7/20,IA,1829,,11,
11/7/20,ID,679,630,8,49
11/7/20,IL,10488,10154,91,334
11/7/20,IN,4592,4348,45,244
11/7/20,KS,1166,,0,
11/7/20,KY,1561,1534,17,27
11/7/20,LA,6016,5787,0,229
11/7/20,MA,10129,9903,23,226
11/7/20,MD,4201,4052,7,149
11/7/20,ME,152,151,2,1
11/7/20,MI,7945,7578,65,367
11/7/20,MN,2625,2597,34,28
11/7/20,MO,3150,,19,
11/7/20,MP,2,2,0,
11/7/20,MS,3433,3070,14,363
11/7/20,MT,445,,26,
11/7/20,NC,4605,4511,23,94
11/7/20,ND,633,,15,
11/7/20,NE,701,,27,
11/7/20,NH,489,,1,
11/7/20,NJ,16425,14625,9,1800
11/7/20,NM,1104,,16,
11/7/20,NV,1850,,5,
11/7/20,NY,25928,,18,
11/7/20,OH,5506,5177,12,329
11/7/20,OK,1429,,0,
11/7/20,OR,716,,6,
11/7/20,PA,9015,,40,
11/7/20,PR,862,659,0,203
11/7/20,RI,1231,,7,
11/7/20,SC,4015,3756,10,259
11/7/20,SD,523,,13,
11/7/20,TN,3590,3370,49,220
11/7/20,TX,18700,,111,
11/7/20,UT,658,,9,
11/7/20,VA,3704,3439,22,265
11/7/20,VI,23,,0,
11/7/20,VT,59,59,1,
11/7/20,WA,2439,2439,8,
11/7/20,WI,2381,2301,48,80
11/7/20,WV,502,491,15,11
11/7/20,WY,105,,0,
11/6/20,AK,84,84,0,
11/6/20,AL,3049,2839,23,210
11/6/20,AR,2056,1878,19,178
11/6/20,AS,0,,0,
11/6/20,AZ,6109,5714,22,395
11/6/20,CA,17866,,51,
11/6/20,CO,2376,1978,23,398
11/6/20,CT,4671,3757,15,914
11/6/20,DC,652,,2,
11/6/20,DE,716,629,0,87
11/6/20,FL,17224,,54,
11/6/20,GA,8608,8156,30,452
11/6/20,GU,88,,3,
11/6/20,HI,219,219,0,
11/6/20,IA,1818,,16,
11/6/20,ID,671,622,7,49
11/6/20,IL,10397,10079,84,318
11/6/20,IN,4547,4306,36,241
11/6/20,KS,1166,,79,
11/6/20,KY,1544,1520,10,24
11/6/20,LA,6016,5787,21,229
11/6/20,MA,10106,9880,21,226
11/6/20,MD,4194,4046,12,148
11/6/20,ME,150,149,0,1
11/6/20,MI,7880,7513,47,367
11/6/20,MN,2591,2563,36,28
11/6/20,MO,3131,,25,
11/6/20,MP,2,2,0,
11/6/20,MS,3419,3063,14,356
11/6/20,MT,419,,12,
11/6/20,NC,4582,4489,34,93
11/6/20,ND,618,,17,
11/6/20,NE,674,,5,
11/6/20,NH,488,,2,
11/6/20,NJ,16416,14616,13,1800
11/6/20,NM,1088,,6,
11/6/20,NV,1845,,21,
11/6/20,NY,25910,,18,
11/6/20,OH,5494,5165,33,329
11/6/20,OK,1429,,16,
11/6/20,OR,710,,5,
11/6/20,PA,8975,,38,
11/6/20,PR,862,659,7,203
11/6/20,RI,1224,,2,
11/6/20,SC,4005,3748,13,257
11/6/20,SD,510,,28,
11/6/20,TN,3541,3324,32,217
11/6/20,TX,18589,,136,
11/6/20,UT,649,,17,
11/6/20,VA,3682,3432,-6,250
11/6/20,VI,23,,0,
11/6/20,VT,58,58,0,
11/6/20,WA,2431,2431,15,
11/6/20,WI,2333,2256,64,77
11/6/20,WV,487,478,7,9
11/6/20,WY,105,,0,
11/5/20,AK,84,84,0,
11/5/20,AL,3026,2818,20,208
11/5/20,AR,2037,1863,11,174
11/5/20,AS,0,,0,
11/5/20,AZ,6087,5707,28,380
11/5/20,CA,17815,,63,
11/5/20,CO,2353,1956,20,397
11/5/20,CT,4656,3744,11,912
11/5/20,DC,650,,3,
11/5/20,DE,716,629,4,87
11/5/20,FL,17170,,39,
11/5/20,GA,8578,8126,56,452
11/5/20,GU,85,,2,
11/5/20,HI,219,219,0,
11/5/20,IA,1802,,15,
11/5/20,ID,664,616,17,48
11/5/20,IL,10313,10030,97,283
11/5/20,IN,4511,4269,47,242
11/5/20,KS,1087,,0,
11/5/20,KY,1534,1511,20,23
11/5/20,LA,5995,5766,20,229
11/5/20,MA,10085,9859,23,226
11/5/20,MD,4182,4035,10,147
11/5/20,ME,150,149,0,1
11/5/20,MI,7833,7470,51,363
11/5/20,MN,2555,2530,25,25
11/5/20,MO,3106,,18,
11/5/20,MP,2,2,0,
11/5/20,MS,3405,3053,8,352
11/5/20,MT,407,,3,
11/5/20,NC,4548,4457,41,91
11/5/20,ND,601,,29,
11/5/20,NE,669,,9,
11/5/20,NH,486,,2,
11/5/20,NJ,16403,14603,12,1800
11/5/20,NM,1082,,23,
11/5/20,NV,1824,,10,
11/5/20,NY,25892,,24,
11/5/20,OH,5461,5133,33,328
11/5/20,OK,1413,,21,
11/5/20,OR,705,,4,
11/5/20,PA,8937,,47,
11/5/20,PR,855,653,5,202
11/5/20,RI,1222,,8,
11/5/20,SC,3992,3736,7,256
11/5/20,SD,482,,22,
11/5/20,TN,3509,3297,31,212
11/5/20,TX,18453,,133,
11/5/20,UT,632,,7,
11/5/20,VA,3688,3426,11,262
11/5/20,VI,23,,0,
11/5/20,VT,58,58,0,
11/5/20,WA,2416,2416,16,
11/5/20,WI,2269,2194,40,75
11/5/20,WV,480,471,8,9
11/5/20,WY,105,,0,
11/4/20,AK,84,84,0,
11/4/20,AL,3006,2799,19,207
11/4/20,AR,2026,1854,23,172
11/4/20,AS,0,,0,
11/4/20,AZ,6059,5701,39,358
11/4/20,CA,17752,,66,
11/4/20,CO,2333,1935,22,398
11/4/20,CT,4645,3736,18,909
11/4/20,DC,647,,0,
11/4/20,DE,712,625,0,87
11/4/20,FL,17131,,32,
11/4/20,GA,8522,8072,43,450
11/4/20,GU,83,,3,
11/4/20,HI,219,219,0,
11/4/20,IA,1787,,24,
11/4/20,ID,647,600,15,47
11/4/20,IL,10216,9933,55,283
11/4/20,IN,4464,4224,25,240
11/4/20,KS,1087,,41,
11/4/20,KY,1514,1491,11,23
11/4/20,LA,5975,5746,24,229
11/4/20,MA,10062,9836,27,226
11/4/20,MD,4172,4025,10,147
11/4/20,ME,150,149,2,1
11/4/20,MI,7782,7419,21,363
11/4/20,MN,2530,2505,31,25
11/4/20,MO,3088,,24,
11/4/20,MP,2,2,0,
11/4/20,MS,3397,3045,13,352
11/4/20,MT,404,,5,
11/4/20,NC,4507,4418,50,89
11/4/20,ND,572,,12,
11/4/20,NE,660,,4,
11/4/20,NH,484,,1,
11/4/20,NJ,16391,14591,16,1800
11/4/20,NM,1059,,14,
11/4/20,NV,1814,,7,
11/4/20,NY,25868,,15,
11/4/20,OH,5428,5102,55,326
11/4/20,OK,1392,,17,
11/4/20,OR,701,,9,
11/4/20,PA,8890,,35,
11/4/20,PR,850,648,8,202
11/4/20,RI,1214,,2,
11/4/20,SC,3985,3728,17,257
11/4/20,SD,460,,14,
11/4/20,TN,3478,3270,24,208
11/4/20,TX,18320,,126,
11/4/20,UT,625,,5,
11/4/20,VA,3677,3416,11,261
11/4/20,VI,23,,1,
11/4/20,VT,58,58,0,
11/4/20,WA,2400,2400,22,
11/4/20,WI,2229,2156,58,73
11/4/20,WV,472,464,3,8
11/4/20,WY,105,,12,
11/3/20,AK,84,84,0,
11/3/20,AL,2987,2782,14,205
11/3/20,AR,2003,1833,18,170
11/3/20,AS,0,,0,
11/3/20,AZ,6020,5679,38,341
11/3/20,CA,17686,,14,
11/3/20,CO,2311,1915,19,396
11/3/20,CT,4627,3718,0,909
11/3/20,DC,647,,0,
11/3/20,DE,712,625,2,87
11/3/20,FL,17099,,56,
11/3/20,GA,8479,8029,480,450
11/3/20,GU,80,,1,
11/3/20,HI,219,219,0,
11/3/20,IA,1763,,22,
11/3/20,ID,632,588,2,44
11/3/20,IL,10161,9878,68,283
11/3/20,IN,4439,4199,49,240
11/3/20,KS,1046,,0,
11/3/20,KY,1503,1480,11,23
11/3/20,LA,5951,5737,17,214
11/3/20,MA,10035,9809,12,226
11/3/20,MD,4162,4015,7,147
11/3/20,ME,148,147,0,1
11/3/20,MI,7761,7400,45,361
11/3/20,MN,2499,2478,15,21
11/3/20,MO,3064,,33,
11/3/20,MP,2,2,0,
11/3/20,MS,3384,3036,36,348
11/3/20,MT,399,,13,
11/3/20,NC,4457,4371,67,86
11/3/20,ND,560,,15,
11/3/20,NE,656,,2,
11/3/20,NH,483,,0,
11/3/20,NJ,16375,14582,18,1793
11/3/20,NM,1045,,9,
11/3/20,NV,1807,,23,
11/3/20,NY,25853,,15,
11/3/20,OH,5373,5049,33,324
11/3/20,OK,1375,,21,
11/3/20,OR,692,,1,
11/3/20,PA,8855,,32,
11/3/20,PR,842,642,3,200
11/3/20,RI,1212,,2,
11/3/20,SC,3968,3713,22,255
11/3/20,SD,446,,8,
11/3/20,TN,3454,3249,75,205
11/3/20,TX,18194,,97,
11/3/20,UT,620,,6,
11/3/20,VA,3666,3408,8,258
11/3/20,VI,22,,1,
11/3/20,VT,58,58,0,
11/3/20,WA,2378,2378,12,
11/3/20,WI,2171,2102,58,69
11/3/20,WV,469,461,11,8
11/3/20,WY,93,,6,
11/2/20,AK,84,84,1,
11/2/20,AL,2973,2767,0,206
11/2/20,AR,1985,1817,60,168
11/2/20,AS,0,,0,
11/2/20,AZ,5982,5664,1,318
11/2/20,CA,17672,,5,
11/2/20,CO,2292,1899,4,393
11/2/20,CT,4627,3718,11,909
11/2/20,DC,647,,1,
11/2/20,DE,710,623,0,87
11/2/20,FL,17043,,46,
11/2/20,GA,7999,,18,
11/2/20,GU,79,,0,
11/2/20,HI,219,219,0,
11/2/20,IA,1741,,24,
11/2/20,ID,630,586,1,44
11/2/20,IL,10093,9810,18,283
11/2/20,IN,4390,4150,26,240
11/2/20,KS,1046,,17,
11/2/20,KY,1492,1470,3,22
11/2/20,LA,5934,5720,8,214
11/2/20,MA,10023,9797,10,226
11/2/20,MD,4155,4007,3,148
11/2/20,ME,148,147,1,1
11/2/20,MI,7716,7357,17,359
11/2/20,MN,2484,2463,9,21
11/2/20,MO,3031,,5,
11/2/20,MP,2,2,0,
11/2/20,MS,3348,3010,0,338
11/2/20,MT,386,,10,
11/2/20,NC,4390,4313,7,77
11/2/20,ND,545,,9,
11/2/20,NE,654,,2,
11/2/20,NH,483,,0,
11/2/20,NJ,16357,14564,3,1793
11/2/20,NM,1036,,10,
11/2/20,NV,1784,,3,
11/2/20,NY,25838,,14,
11/2/20,OH,5340,5026,37,314
11/2/20,OK,1354,,9,
11/2/20,OR,691,,2,
11/2/20,PA,8823,,6,
11/2/20,PR,839,639,7,200
11/2/20,RI,1210,,3,
11/2/20,SC,3946,3697,10,249
11/2/20,SD,438,,1,
11/2/20,TN,3379,3186,26,193
11/2/20,TX,18097,,20,
11/2/20,UT,614,,0,
11/2/20,VA,3658,3402,3,256
11/2/20,VI,21,,0,
11/2/20,VT,58,58,0,
11/2/20,WA,2366,2366,0,
11/2/20,WI,2113,2050,3,63
11/2/20,WV,458,453,1,5
11/2/20,WY,87,,0,
11/1/20,AK,83,83,1,
11/1/20,AL,2973,2767,6,206
11/1/20,AR,1925,1758,0,167
11/1/20,AS,0,,0,
11/1/20,AZ,5981,5663,2,318
11/1/20,CA,17667,,41,
11/1/20,CO,2288,1896,3,392
11/1/20,CT,4616,3708,0,908
11/1/20,DC,646,,0,
11/1/20,DE,710,623,2,87
11/1/20,FL,16997,,28,
11/1/20,GA,7981,,2,
11/1/20,GU,79,,0,
11/1/20,HI,219,219,3,
11/1/20,IA,1717,,1,
11/1/20,ID,629,585,3,44
11/1/20,IL,10075,9792,25,283
11/1/20,IN,4364,4124,32,240
11/1/20,KS,1029,,0,
11/1/20,KY,1489,1467,4,22
11/1/20,LA,5926,5712,7,214
11/1/20,MA,10013,9788,22,225
11/1/20,MD,4152,4004,5,148
11/1/20,ME,147,146,0,1
11/1/20,MI,7699,7340,0,359
11/1/20,MN,2475,2455,18,20
11/1/20,MO,3026,,2,
11/1/20,MP,2,2,0,
11/1/20,MS,3348,3010,14,338
11/1/20,MT,376,,1,
11/1/20,NC,4383,4306,5,77
11/1/20,ND,536,,7,
11/1/20,NE,652,,6,
11/1/20,NH,483,,0,
11/1/20,NJ,16354,14561,4,1793
11/1/20,NM,1026,,8,
11/1/20,NV,1781,,4,
11/1/20,NY,25824,,17,
11/1/20,OH,5303,4990,2,313
11/1/20,OK,1345,,8,
11/1/20,OR,689,,14,
11/1/20,PA,8817,,5,
11/1/20,PR,832,632,10,200
11/1/20,RI,1207,,3,
11/1/20,SC,3936,3687,1,249
11/1/20,SD,437,,12,
11/1/20,TN,3353,3165,0,188
11/1/20,TX,18077,,53,
11/1/20,UT,614,,10,
11/1/20,VA,3655,3399,1,256
11/1/20,VI,21,,0,
11/1/20,VT,58,58,0,
11/1/20,WA,2366,2366,0,
11/1/20,WI,2110,2047,18,63
11/1/20,WV,457,452,0,5
11/1/20,WY,87,,0,
10/31/20,AK,82,82,1,
10/31/20,AL,2967,2761,35,206
10/31/20,AR,1925,1758,25,167
10/31/20,AS,0,,0,
10/31/20,AZ,5979,5664,45,315
10/31/20,CA,17626,,55,
10/31/20,CO,2285,1893,7,392
10/31/20,CT,4616,3708,0,908
10/31/20,DC,646,,0,
10/31/20,DE,708,621,4,87
10/31/20,FL,16969,,42,
10/31/20,GA,7979,,24,
10/31/20,GU,79,,0,
10/31/20,HI,216,216,1,
10/31/20,IA,1716,,10,
10/31/20,ID,626,582,11,44
10/31/20,IL,10050,9757,56,283
10/31/20,IN,4332,4096,46,236
10/31/20,KS,1029,,0,
10/31/20,KY,1485,1463,9,22
10/31/20,LA,5919,5705,0,214
10/31/20,MA,9991,9766,16,225
10/31/20,MD,4147,4000,10,147
10/31/20,ME,147,146,1,1
10/31/20,MI,7699,7340,34,359
10/31/20,MN,2457,2438,20,19
10/31/20,MO,3024,,99,
10/31/20,MP,2,2,0,
10/31/20,MS,3334,3002,6,332
10/31/20,MT,375,,11,
10/31/20,NC,4378,4301,46,77
10/31/20,ND,529,,12,
10/31/20,NE,646,,9,
10/31/20,NH,483,,1,
10/31/20,NJ,16350,14557,11,1793
10/31/20,NM,1018,,11,
10/31/20,NV,1777,,0,
10/31/20,NY,25807,,3,
10/31/20,OH,5301,4988,10,313
10/31/20,OK,1337,,11,
10/31/20,OR,675,,2,
10/31/20,PA,8812,,28,
10/31/20,PR,822,626,2,196
10/31/20,RI,1204,,3,
10/31/20,SC,3935,3686,39,249
10/31/20,SD,425,,10,
10/31/20,TN,3353,3165,12,188
10/31/20,TX,18024,,90,
10/31/20,UT,604,,3,
10/31/20,VA,3654,3398,11,256
10/31/20,VI,21,,0,
10/31/20,VT,58,58,0,
10/31/20,WA,2366,2366,7,
10/31/20,WI,2092,2031,63,61
10/31/20,WV,457,452,6,5
10/31/20,WY,87,,0,
10/30/20,AK,81,81,4,
10/30/20,AL,2932,2735,18,197
10/30/20,AR,1900,1737,6,163
10/30/20,AS,0,,0,
10/30/20,AZ,5934,5641,16,293
10/30/20,CA,17571,,30,
10/30/20,CO,2278,1886,10,392
10/30/20,CT,4616,3708,7,908
10/30/20,DC,646,,1,
10/30/20,DE,704,617,15,87
10/30/20,FL,16927,,73,
10/30/20,GA,7955,,32,
10/30/20,GU,79,,1,
10/30/20,HI,215,215,2,
10/30/20,IA,1706,,13,
10/30/20,ID,615,571,16,44
10/30/20,IL,9994,9711,49,283
10/30/20,IN,4286,4050,26,236
10/30/20,KS,1029,,22,
10/30/20,KY,1476,1455,15,21
