flight_date,marketing_airline,flight_number,origin,destination,destination_city,scheduled_departure,departure_delay_min,departure_delayed_15,arrival_delay_min,arrival_delayed_15,cancelled,cancellation_code,diverted,air_time_min,distance_miles
2025-08-30,DL,2002,DEN,LAX,"Los Angeles, CA",0645,0.00,0.00,0.00,0.00,0.00,,0.00,115.00,862.00
2025-08-31,DL,2002,DEN,LAX,"Los Angeles, CA",0645,340.00,1.00,332.00,1.00,0.00,,0.00,117.00,862.00
2025-08-01,DL,2004,DEN,LAX,"Los Angeles, CA",1915,50.00,1.00,54.00,1.00,0.00,,0.00,120.00,862.00
2025-08-02,DL,2004,DEN,LAX,"Los Angeles, CA",1915,69.00,1.00,64.00,1.00,0.00,,0.00,119.00,862.00
2025-08-03,DL,2004,DEN,LAX,"Los Angeles, CA",1915,23.00,1.00,11.00,0.00,0.00,,0.00,116.00,862.00
2025-08-04,DL,2004,DEN,LAX,"Los Angeles, CA",1915,34.00,1.00,35.00,1.00,0.00,,0.00,120.00,862.00
2025-08-05,DL,2004,DEN,LAX,"Los Angeles, CA",1915,0.00,0.00,0.00,0.00,0.00,,0.00,118.00,862.00
2025-08-06,DL,2004,DEN,LAX,"Los Angeles, CA",1915,37.00,1.00,21.00,1.00,0.00,,0.00,119.00,862.00
2025-08-07,DL,2004,DEN,LAX,"Los Angeles, CA",1915,0.00,0.00,0.00,0.00,0.00,,0.00,118.00,862.00
2025-08-08,DL,2004,DEN,LAX,"Los Angeles, CA",1915,0.00,0.00,0.00,0.00,0.00,,0.00,118.00,862.00
2025-08-09,DL,2004,DEN,LAX,"Los Angeles, CA",1915,39.00,1.00,22.00,1.00,0.00,,0.00,112.00,862.00
2025-08-10,DL,2004,DEN,LAX,"Los Angeles, CA",1915,210.00,1.00,190.00,1.00,0.00,,0.00,109.00,862.00
2025-08-11,DL,2004,DEN,LAX,"Los Angeles, CA",1921,0.00,0.00,0.00,0.00,0.00,,0.00,112.00,862.00
2025-08-12,DL,2004,DEN,LAX,"Los Angeles, CA",1921,0.00,0.00,0.00,0.00,0.00,,0.00,113.00,862.00
2025-08-13,DL,2004,DEN,LAX,"Los Angeles, CA",1921,12.00,0.00,9.00,0.00,0.00,,0.00,114.00,862.00
2025-08-14,DL,2004,DEN,LAX,"Los Angeles, CA",1921,6.00,0.00,0.00,0.00,0.00,,0.00,115.00,862.00
2025-08-15,DL,2004,DEN,LAX,"Los Angeles, CA",1921,30.00,1.00,38.00,1.00,0.00,,0.00,115.00,862.00
2025-08-16,DL,2004,DEN,LAX,"Los Angeles, CA",1921,41.00,1.00,40.00,1.00,0.00,,0.00,116.00,862.00
2025-08-17,DL,2004,DEN,LAX,"Los Angeles, CA",1921,4.00,0.00,9.00,0.00,0.00,,0.00,120.00,862.00
2025-08-18,DL,2004,DEN,LAX,"Los Angeles, CA",1921,5.00,0.00,0.00,0.00,0.00,,0.00,122.00,862.00
2025-08-19,DL,2004,DEN,LAX,"Los Angeles, CA",1921,0.00,0.00,0.00,0.00,0.00,,0.00,113.00,862.00
2025-08-20,DL,2004,DEN,LAX,"Los Angeles, CA",1921,0.00,0.00,0.00,0.00,0.00,,0.00,113.00,862.00
2025-08-21,DL,2004,DEN,LAX,"Los Angeles, CA",1921,0.00,0.00,0.00,0.00,0.00,,0.00,113.00,862.00
2025-08-22,DL,2004,DEN,LAX,"Los Angeles, CA",1921,31.00,1.00,20.00,1.00,0.00,,0.00,114.00,862.00
2025-08-23,DL,2004,DEN,LAX,"Los Angeles, CA",1921,0.00,0.00,0.00,0.00,0.00,,0.00,111.00,862.00
2025-08-24,DL,2004,DEN,LAX,"Los Angeles, CA",1921,2.00,0.00,0.00,0.00,0.00,,0.00,115.00,862.00
2025-08-25,DL,2004,DEN,LAX,"Los Angeles, CA",1921,59.00,1.00,59.00,1.00,0.00,,0.00,118.00,862.00
2025-08-26,DL,2004,DEN,LAX,"Los Angeles, CA",1921,156.00,1.00,143.00,1.00,0.00,,0.00,116.00,862.00
2025-08-27,DL,2004,DEN,LAX,"Los Angeles, CA",1921,103.00,1.00,97.00,1.00,0.00,,0.00,120.00,862.00
2025-08-28,DL,2004,DEN,LAX,"Los Angeles, CA",1921,27.00,1.00,44.00,1.00,0.00,,0.00,122.00,862.00
2025-08-29,DL,2004,DEN,LAX,"Los Angeles, CA",1921,44.00,1.00,52.00,1.00,0.00,,0.00,122.00,862.00
2025-08-30,DL,2004,DEN,LAX,"Los Angeles, CA",1921,0.00,0.00,0.00,0.00,0.00,,0.00,120.00,862.00
2025-08-31,DL,2004,DEN,LAX,"Los Angeles, CA",1921,0.00,0.00,0.00,0.00,0.00,,0.00,115.00,862.00
2025-08-01,DL,2828,DEN,LAX,"Los Angeles, CA",1230,,,,,1.00,A,0.00,,862.00
2025-08-02,DL,2828,DEN,LAX,"Los Angeles, CA",1230,0.00,0.00,0.00,0.00,0.00,,0.00,122.00,862.00
2025-08-03,DL,2828,DEN,LAX,"Los Angeles, CA",1230,35.00,1.00,24.00,1.00,0.00,,0.00,115.00,862.00
2025-08-04,DL,2828,DEN,LAX,"Los Angeles, CA",1230,0.00,0.00,0.00,0.00,0.00,,0.00,116.00,862.00
2025-08-05,DL,2828,DEN,LAX,"Los Angeles, CA",1230,0.00,0.00,0.00,0.00,0.00,,0.00,117.00,862.00
2025-08-06,DL,2828,DEN,LAX,"Los Angeles, CA",1230,0.00,0.00,0.00,0.00,0.00,,0.00,116.00,862.00
2025-08-07,DL,2828,DEN,LAX,"Los Angeles, CA",1230,5.00,0.00,0.00,0.00,0.00,,0.00,115.00,862.00
2025-08-08,DL,2828,DEN,LAX,"Los Angeles, CA",1230,0.00,0.00,0.00,0.00,0.00,,0.00,116.00,862.00
2025-08-09,DL,2828,DEN,LAX,"Los Angeles, CA",1230,0.00,0.00,0.00,0.00,0.00,,0.00,113.00,862.00
2025-08-10,DL,2828,DEN,LAX,"Los Angeles, CA",1230,0.00,0.00,0.00,0.00,0.00,,0.00,111.00,862.00
2025-08-11,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,108.00,862.00
2025-08-12,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,107.00,862.00
2025-08-13,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,113.00,862.00
2025-08-14,DL,2828,DEN,LAX,"Los Angeles, CA",1232,19.00,1.00,7.00,0.00,0.00,,0.00,118.00,862.00
2025-08-15,DL,2828,DEN,LAX,"Los Angeles, CA",1232,39.00,1.00,63.00,1.00,0.00,,0.00,124.00,862.00
2025-08-16,DL,2828,DEN,LAX,"Los Angeles, CA",1232,85.00,1.00,82.00,1.00,0.00,,0.00,120.00,862.00
2025-08-17,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,117.00,862.00
2025-08-18,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,1.00,0.00,0.00,,0.00,125.00,862.00
2025-08-19,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,1.00,0.00,0.00,,0.00,116.00,862.00
2025-08-20,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,2.00,0.00,0.00,,0.00,116.00,862.00
2025-08-21,DL,2828,DEN,LAX,"Los Angeles, CA",1232,13.00,0.00,0.00,0.00,0.00,,0.00,111.00,862.00
2025-08-22,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,112.00,862.00
2025-08-23,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,113.00,862.00
2025-08-24,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,115.00,862.00
2025-08-25,DL,2828,DEN,LAX,"Los Angeles, CA",1232,17.00,1.00,31.00,1.00,0.00,,0.00,118.00,862.00
2025-08-26,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,118.00,862.00
2025-08-27,DL,2828,DEN,LAX,"Los Angeles, CA",1232,2.00,0.00,2.00,0.00,0.00,,0.00,121.00,862.00
2025-08-28,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,119.00,862.00
2025-08-29,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,121.00,862.00
2025-08-30,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,121.00,862.00
2025-08-31,DL,2828,DEN,LAX,"Los Angeles, CA",1232,0.00,0.00,0.00,0.00,0.00,,0.00,114.00,862.00
2025-08-01,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,94.00,680.00
2025-08-02,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,680.00
2025-08-03,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,680.00
2025-08-04,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,680.00
2025-08-05,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,680.00
2025-08-06,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,680.00
2025-08-07,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-08,DL,2847,DEN,MSP,"Minneapolis, MN",0915,14.00,0.00,5.00,0.00,0.00,,0.00,88.00,680.00
2025-08-09,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,680.00
2025-08-10,DL,2847,DEN,MSP,"Minneapolis, MN",0915,0.00,0.00,0.00,0.00,0.00,,0.00,92.00,680.00
2025-08-11,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,96.00,680.00
2025-08-12,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,680.00
2025-08-13,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,97.00,680.00
2025-08-14,DL,1123,DEN,MSP,"Minneapolis, MN",1351,1.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-15,DL,1123,DEN,MSP,"Minneapolis, MN",1351,2.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-16,DL,1123,DEN,MSP,"Minneapolis, MN",1351,6.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-17,DL,1123,DEN,MSP,"Minneapolis, MN",1351,13.00,0.00,10.00,0.00,0.00,,0.00,99.00,680.00
2025-08-18,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,91.00,680.00
2025-08-19,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,6.00,0.00,0.00,,0.00,103.00,680.00
2025-08-20,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,101.00,680.00
2025-08-21,DL,1123,DEN,MSP,"Minneapolis, MN",1351,33.00,1.00,36.00,1.00,0.00,,0.00,105.00,680.00
2025-08-22,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,92.00,680.00
2025-08-23,DL,1123,DEN,MSP,"Minneapolis, MN",1346,0.00,0.00,0.00,0.00,0.00,,0.00,93.00,680.00
2025-08-24,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,92.00,680.00
2025-08-25,DL,1123,DEN,MSP,"Minneapolis, MN",1351,6.00,0.00,2.00,0.00,0.00,,0.00,90.00,680.00
2025-08-26,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,99.00,680.00
2025-08-27,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,98.00,680.00
2025-08-28,DL,1123,DEN,MSP,"Minneapolis, MN",1351,1.00,0.00,0.00,0.00,0.00,,0.00,93.00,680.00
2025-08-29,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,94.00,680.00
2025-08-30,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,104.00,680.00
2025-08-31,DL,1123,DEN,MSP,"Minneapolis, MN",1351,0.00,0.00,0.00,0.00,0.00,,0.00,92.00,680.00
2025-08-01,DL,1129,DEN,MSP,"Minneapolis, MN",0635,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-02,DL,1129,DEN,MSP,"Minneapolis, MN",0635,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,680.00
2025-08-03,DL,1129,DEN,MSP,"Minneapolis, MN",0635,11.00,0.00,5.00,0.00,0.00,,0.00,92.00,680.00
2025-08-04,DL,1129,DEN,MSP,"Minneapolis, MN",0635,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-05,DL,1129,DEN,MSP,"Minneapolis, MN",0635,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-06,DL,1129,DEN,MSP,"Minneapolis, MN",0635,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,680.00
2025-08-07,DL,1129,DEN,MSP,"Minneapolis, MN",0635,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-08,DL,1129,DEN,MSP,"Minneapolis, MN",0635,34.00,1.00,26.00,1.00,0.00,,0.00,86.00,680.00
2025-08-09,DL,1129,DEN,MSP,"Minneapolis, MN",0635,9.00,0.00,1.00,0.00,0.00,,0.00,87.00,680.00
2025-08-10,DL,1129,DEN,MSP,"Minneapolis, MN",0635,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,680.00
2025-08-11,DL,1129,DEN,MSP,"Minneapolis, MN",0615,5.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-12,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,92.00,680.00
2025-08-13,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,91.00,680.00
2025-08-14,DL,1129,DEN,MSP,"Minneapolis, MN",0615,145.00,1.00,137.00,1.00,0.00,,0.00,94.00,680.00
2025-08-15,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,2.00,0.00,0.00,,0.00,99.00,680.00
2025-08-16,DL,1129,DEN,MSP,"Minneapolis, MN",0615,59.00,1.00,51.00,1.00,0.00,,0.00,93.00,680.00
2025-08-17,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,8.00,0.00,0.00,,0.00,101.00,680.00
2025-08-18,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,3.00,0.00,0.00,,0.00,107.00,680.00
2025-08-19,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-20,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,680.00
2025-08-21,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-22,DL,1129,DEN,MSP,"Minneapolis, MN",0615,4.00,0.00,1.00,0.00,0.00,,0.00,99.00,680.00
2025-08-23,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-24,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,97.00,680.00
2025-08-25,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,94.00,680.00
2025-08-26,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,93.00,680.00
2025-08-27,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,91.00,680.00
2025-08-28,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-29,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-30,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,83.00,680.00
2025-08-31,DL,1129,DEN,MSP,"Minneapolis, MN",0615,0.00,0.00,0.00,0.00,0.00,,0.00,92.00,680.00
2025-08-01,DL,1149,DEN,MSP,"Minneapolis, MN",1101,30.00,1.00,34.00,1.00,0.00,,0.00,97.00,680.00
2025-08-02,DL,1149,DEN,MSP,"Minneapolis, MN",1101,8.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-03,DL,1149,DEN,MSP,"Minneapolis, MN",1101,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-04,DL,1149,DEN,MSP,"Minneapolis, MN",1101,18.00,1.00,28.00,1.00,0.00,,0.00,90.00,680.00
2025-08-05,DL,1149,DEN,MSP,"Minneapolis, MN",1101,23.00,1.00,8.00,0.00,0.00,,0.00,87.00,680.00
2025-08-06,DL,1149,DEN,MSP,"Minneapolis, MN",1101,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,680.00
2025-08-07,DL,1149,DEN,MSP,"Minneapolis, MN",1101,5.00,0.00,0.00,0.00,0.00,,0.00,88.00,680.00
2025-08-08,DL,1149,DEN,MSP,"Minneapolis, MN",1101,1.00,0.00,0.00,0.00,0.00,,0.00,89.00,680.00
2025-08-09,DL,1149,DEN,MSP,"Minneapolis, MN",1101,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,680.00
2025-08-10,DL,1149,DEN,MSP,"Minneapolis, MN",1101,127.00,1.00,112.00,1.00,0.00,,0.00,84.00,680.00
2025-08-11,DL,1149,DEN,MSP,"Minneapolis, MN",1053,0.00,0.00,0.00,0.00,0.00,,0.00,100.00,680.00
2025-08-12,DL,1149,DEN,MSP,"Minneapolis, MN",1053,0.00,0.00,0.00,0.00,0.00,,0.00,94.00,680.00
2025-08-13,DL,1149,DEN,MSP,"Minneapolis, MN",1053,0.00,0.00,0.00,0.00,0.00,,0.00,93.00,680.00
2025-08-14,DL,1149,DEN,MSP,"Minneapolis, MN",1053,18.00,1.00,7.00,0.00,0.00,,0.00,87.00,680.00
2025-08-15,DL,1149,DEN,MSP,"Minneapolis, MN",1053,35.00,1.00,89.00,1.00,0.00,,0.00,87.00,680.00
2025-08-16,DL,1149,DEN,MSP,"Minneapolis, MN",1053,15.00,1.00,3.00,0.00,0.00,,0.00,86.00,680.00
2025-08-17,DL,1149,DEN,MSP,"Minneapolis, MN",1053,24.00,1.00,29.00,1.00,0.00,,0.00,105.00,680.00
2025-08-18,DL,1149,DEN,MSP,"Minneapolis, MN",1050,25.00,1.00,39.00,1.00,0.00,,0.00,92.00,680.00
2025-08-19,DL,1149,DEN,MSP,"Minneapolis, MN",1050,13.00,0.00,11.00,0.00,0.00,,0.00,99.00,680.00
2025-08-20,DL,1149,DEN,MSP,"Minneapolis, MN",1050,0.00,0.00,0.00,0.00,0.00,,0.00,100.00,680.00
2025-08-21,DL,1149,DEN,MSP,"Minneapolis, MN",1050,3.00,0.00,5.00,0.00,0.00,,0.00,105.00,680.00
2025-08-22,DL,1149,DEN,MSP,"Minneapolis, MN",1050,4.00,0.00,0.00,0.00,0.00,,0.00,96.00,680.00
2025-08-23,DL,1149,DEN,MSP,"Minneapolis, MN",1050,139.00,1.00,133.00,1.00,0.00,,0.00,93.00,680.00
2025-08-24,DL,1149,DEN,MSP,"Minneapolis, MN",1050,0.00,0.00,18.00,1.00,0.00,,0.00,103.00,680.00
2025-08-25,DL,1149,DEN,MSP,"Minneapolis, MN",1050,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-26,DL,1149,DEN,MSP,"Minneapolis, MN",1050,0.00,0.00,0.00,0.00,0.00,,0.00,92.00,680.00
2025-08-27,DL,1149,DEN,MSP,"Minneapolis, MN",1050,9.00,0.00,0.00,0.00,0.00,,0.00,94.00,680.00
2025-08-28,DL,1149,DEN,MSP,"Minneapolis, MN",1050,26.00,1.00,19.00,1.00,0.00,,0.00,91.00,680.00
2025-08-29,DL,1149,DEN,MSP,"Minneapolis, MN",1050,0.00,0.00,7.00,0.00,0.00,,0.00,102.00,680.00
2025-08-30,DL,1149,DEN,MSP,"Minneapolis, MN",1050,33.00,1.00,21.00,1.00,0.00,,0.00,92.00,680.00
2025-08-31,DL,1149,DEN,MSP,"Minneapolis, MN",1050,10.00,0.00,5.00,0.00,0.00,,0.00,99.00,680.00
2025-08-01,DL,1172,DEN,MSP,"Minneapolis, MN",1610,9.00,0.00,0.00,0.00,0.00,,0.00,87.00,680.00
2025-08-02,DL,1172,DEN,MSP,"Minneapolis, MN",1610,258.00,1.00,260.00,1.00,0.00,,0.00,104.00,680.00
2025-08-03,DL,1172,DEN,MSP,"Minneapolis, MN",1610,0.00,0.00,0.00,0.00,0.00,,0.00,100.00,680.00
2025-08-04,DL,1172,DEN,MSP,"Minneapolis, MN",1610,0.00,0.00,0.00,0.00,0.00,,0.00,103.00,680.00
2025-08-05,DL,1172,DEN,MSP,"Minneapolis, MN",1610,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-06,DL,1172,DEN,MSP,"Minneapolis, MN",1610,83.00,1.00,72.00,1.00,0.00,,0.00,88.00,680.00
2025-08-07,DL,1172,DEN,MSP,"Minneapolis, MN",1610,21.00,1.00,14.00,0.00,0.00,,0.00,88.00,680.00
2025-08-08,DL,1172,DEN,MSP,"Minneapolis, MN",1610,2.00,0.00,0.00,0.00,0.00,,0.00,86.00,680.00
2025-08-09,DL,1172,DEN,MSP,"Minneapolis, MN",1610,29.00,1.00,27.00,1.00,0.00,,0.00,87.00,680.00
2025-08-10,DL,1172,DEN,MSP,"Minneapolis, MN",1610,37.00,1.00,35.00,1.00,0.00,,0.00,96.00,680.00
2025-08-11,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,680.00
2025-08-12,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,97.00,680.00
2025-08-13,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,98.00,680.00
2025-08-14,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,97.00,680.00
2025-08-15,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,36.00,1.00,0.00,,0.00,89.00,680.00
2025-08-16,DL,1172,DEN,MSP,"Minneapolis, MN",1600,3.00,0.00,4.00,0.00,0.00,,0.00,90.00,680.00
2025-08-17,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,85.00,680.00
2025-08-18,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,3.00,0.00,0.00,,0.00,103.00,680.00
2025-08-19,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,94.00,680.00
2025-08-20,DL,1172,DEN,MSP,"Minneapolis, MN",1600,4.00,0.00,0.00,0.00,0.00,,0.00,97.00,680.00
2025-08-21,DL,1172,DEN,MSP,"Minneapolis, MN",1600,26.00,1.00,11.00,0.00,0.00,,0.00,92.00,680.00
2025-08-22,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,94.00,680.00
2025-08-23,DL,1172,DEN,MSP,"Minneapolis, MN",1600,8.00,0.00,0.00,0.00,0.00,,0.00,92.00,680.00
2025-08-24,DL,1172,DEN,MSP,"Minneapolis, MN",1600,1.00,0.00,0.00,0.00,0.00,,0.00,94.00,680.00
2025-08-25,DL,1172,DEN,MSP,"Minneapolis, MN",1600,11.00,0.00,0.00,0.00,0.00,,0.00,96.00,680.00
2025-08-26,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,13.00,0.00,0.00,,0.00,90.00,680.00
2025-08-27,DL,1172,DEN,MSP,"Minneapolis, MN",1600,13.00,0.00,26.00,1.00,0.00,,0.00,103.00,680.00
2025-08-28,DL,1172,DEN,MSP,"Minneapolis, MN",1600,4.00,0.00,0.00,0.00,0.00,,0.00,95.00,680.00
2025-08-29,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,93.00,680.00
2025-08-30,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,98.00,680.00
2025-08-31,DL,1172,DEN,MSP,"Minneapolis, MN",1600,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-01,DL,1220,DEN,MSP,"Minneapolis, MN",1914,42.00,1.00,41.00,1.00,0.00,,0.00,94.00,680.00
2025-08-03,DL,1220,DEN,MSP,"Minneapolis, MN",1914,25.00,1.00,31.00,1.00,0.00,,0.00,100.00,680.00
2025-08-04,DL,1220,DEN,MSP,"Minneapolis, MN",1914,48.00,1.00,48.00,1.00,0.00,,0.00,97.00,680.00
2025-08-05,DL,1220,DEN,MSP,"Minneapolis, MN",1914,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,680.00
2025-08-06,DL,1220,DEN,MSP,"Minneapolis, MN",1914,25.00,1.00,18.00,1.00,0.00,,0.00,86.00,680.00
2025-08-07,DL,1220,DEN,MSP,"Minneapolis, MN",1914,0.00,0.00,0.00,0.00,0.00,,0.00,97.00,680.00
2025-08-08,DL,1220,DEN,MSP,"Minneapolis, MN",1914,0.00,0.00,0.00,0.00,0.00,,0.00,85.00,680.00
2025-08-10,DL,1220,DEN,MSP,"Minneapolis, MN",1914,100.00,1.00,112.00,1.00,0.00,,0.00,97.00,680.00
2025-08-11,DL,1220,DEN,MSP,"Minneapolis, MN",1816,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-12,DL,1220,DEN,MSP,"Minneapolis, MN",1816,2.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-13,DL,1220,DEN,MSP,"Minneapolis, MN",1816,20.00,1.00,13.00,0.00,0.00,,0.00,95.00,680.00
2025-08-14,DL,1220,DEN,MSP,"Minneapolis, MN",1816,44.00,1.00,55.00,1.00,0.00,,0.00,97.00,680.00
2025-08-15,DL,1220,DEN,MSP,"Minneapolis, MN",1816,10.00,0.00,11.00,0.00,0.00,,0.00,91.00,680.00
2025-08-16,DL,1220,DEN,MSP,"Minneapolis, MN",1816,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,680.00
2025-08-17,DL,1220,DEN,MSP,"Minneapolis, MN",1816,1.00,0.00,0.00,0.00,0.00,,0.00,89.00,680.00
2025-08-18,DL,1220,DEN,MSP,"Minneapolis, MN",1816,52.00,1.00,37.00,1.00,0.00,,0.00,90.00,680.00
